Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},"{'i_1', 'o_1'}",{'e_2'},"{'a_2', 'e_2'}","{'a_2', 'i_1'}",{'la_2'},{'a_3'},"{'a_3', 'e_2'}","{'a_2', 'a_3', 'e_2'}","{'o_1', 'e_2'}"
2289,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.69999999999825,11.199999999999996,89.09999999999957,35.900000000000105,0,10.1,11.099999999999996,53.50000000000015,
2290,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.69999999999825,11.199999999999996,89.19999999999956,35.900000000000105,0,10.1,11.099999999999996,53.50000000000015,
2291,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.79999999999825,11.199999999999996,89.19999999999956,35.900000000000105,0,10.1,11.099999999999996,53.50000000000015,
2292,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.79999999999825,11.199999999999996,89.19999999999956,35.900000000000105,0,10.1,11.099999999999996,53.50000000000015,
2293,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.79999999999825,11.199999999999996,89.19999999999956,36.00000000000011,0,10.1,11.099999999999996,53.50000000000015,
2294,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.79999999999825,11.199999999999996,89.19999999999956,36.00000000000011,0,10.1,11.099999999999996,53.60000000000015,
2295,10.0,0,23.90000000000009,12.59999999999999,23.000000000000078,132.79999999999825,11.199999999999996,89.19999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2296,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.29999999999825,11.199999999999996,89.19999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2297,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.29999999999825,11.199999999999996,89.19999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2298,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.29999999999825,11.199999999999996,89.29999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2299,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.39999999999824,11.199999999999996,89.29999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2300,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.39999999999824,11.199999999999996,89.29999999999956,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2301,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.39999999999824,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2302,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.39999999999824,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2303,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.49999999999824,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2304,10.0,0,23.90000000000009,12.59999999999999,23.10000000000008,133.59999999999823,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2305,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.09999999999823,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2306,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.19999999999823,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2307,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.19999999999823,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2308,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.29999999999822,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2309,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.39999999999822,11.199999999999996,89.39999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2310,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.39999999999822,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.70000000000015,
2311,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.39999999999822,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2312,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.39999999999822,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2313,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.4999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2314,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.4999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2315,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.5999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2316,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.5999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2317,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.6999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2318,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.6999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2319,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.7999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2320,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.8999999999982,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2321,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.99999999999818,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2322,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,134.99999999999818,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2323,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.09999999999818,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2324,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.09999999999818,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2325,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.09999999999818,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2326,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.19999999999817,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2327,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.19999999999817,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2328,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,89.49999999999955,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2329,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,89.59999999999954,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2330,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,89.69999999999953,36.00000000000011,0,10.1,11.099999999999996,53.80000000000015,
2331,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,89.69999999999953,36.00000000000011,0,10.1,11.099999999999996,53.900000000000155,
2332,10.0,0,23.90000000000009,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,89.69999999999953,36.00000000000011,0,10.1,11.099999999999996,53.900000000000155,
2333,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,90.19999999999953,36.50000000000011,0,10.1,11.099999999999996,54.400000000000155,
2334,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.400000000000155,
2335,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.29999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2336,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.39999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2337,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.39999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2338,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.39999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2339,10.0,0,24.000000000000092,12.59999999999999,23.20000000000008,135.39999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2340,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.89999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2341,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.89999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2342,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.89999999999816,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2343,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.99999999999815,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.500000000000156,
2344,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.99999999999815,11.199999999999996,90.29999999999953,36.50000000000011,0,10.1,11.099999999999996,54.60000000000016,
2345,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,135.99999999999815,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.60000000000016,
2346,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.09999999999815,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.60000000000016,
2347,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.19999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.60000000000016,
2348,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.19999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.70000000000016,
2349,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.19999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.70000000000016,
2350,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.29999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.70000000000016,
2351,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.29999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.70000000000016,
2352,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.29999999999814,11.199999999999996,90.29999999999953,36.60000000000011,0,10.1,11.099999999999996,54.70000000000016,
2353,10.0,0,24.000000000000092,12.59999999999999,23.300000000000082,136.29999999999814,11.199999999999996,90.29999999999953,36.70000000000011,0,10.1,11.099999999999996,54.70000000000016,
2354,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.79999999999814,11.199999999999996,90.29999999999953,36.70000000000011,0,10.1,11.099999999999996,54.70000000000016,
2355,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.79999999999814,11.199999999999996,90.29999999999953,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2356,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.79999999999814,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2357,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.79999999999814,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2358,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.89999999999813,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2359,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,136.99999999999812,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2360,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,137.09999999999812,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2361,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,137.1999999999981,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2362,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,137.1999999999981,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2363,10.0,0,24.000000000000092,12.59999999999999,23.400000000000084,137.1999999999981,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2364,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.6999999999981,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2365,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.6999999999981,11.199999999999996,90.39999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2366,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.6999999999981,11.199999999999996,90.49999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2367,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.7999999999981,11.199999999999996,90.49999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2368,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.7999999999981,11.199999999999996,90.49999999999952,36.80000000000011,0,10.1,11.099999999999996,54.70000000000016,
2369,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.7999999999981,11.199999999999996,90.49999999999952,36.80000000000011,0,10.1,11.099999999999996,54.80000000000016,
2370,10.0,0,24.000000000000092,12.59999999999999,23.500000000000085,137.8999999999981,11.199999999999996,90.49999999999952,36.80000000000011,0,10.1,11.099999999999996,54.80000000000016,
2371,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,137.8999999999981,11.199999999999996,90.99999999999952,37.30000000000011,0,10.1,11.099999999999996,55.30000000000016,
2372,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,137.8999999999981,11.199999999999996,90.99999999999952,37.30000000000011,0,10.1,11.099999999999996,55.30000000000016,
2373,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,137.8999999999981,11.199999999999996,91.09999999999951,37.30000000000011,0,10.1,11.099999999999996,55.30000000000016,
2374,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,137.8999999999981,11.199999999999996,91.09999999999951,37.40000000000011,0,10.1,11.099999999999996,55.30000000000016,
2375,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,137.9999999999981,11.199999999999996,91.09999999999951,37.40000000000011,0,10.1,11.099999999999996,55.30000000000016,
2376,10.0,0,24.100000000000094,12.59999999999999,23.500000000000085,138.0999999999981,11.199999999999996,91.09999999999951,37.40000000000011,0,10.1,11.099999999999996,55.30000000000016,
2377,10.0,0,24.200000000000095,12.59999999999999,23.500000000000085,138.0999999999981,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.80000000000016,
2378,10.0,0,24.200000000000095,12.59999999999999,23.500000000000085,138.19999999999808,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.80000000000016,
2379,10.0,0,24.200000000000095,12.59999999999999,23.500000000000085,138.29999999999808,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.80000000000016,
2380,10.0,0,24.200000000000095,12.59999999999999,23.500000000000085,138.39999999999807,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.80000000000016,
2381,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.89999999999807,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.80000000000016,
2382,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.89999999999807,11.199999999999996,91.59999999999951,37.90000000000011,0,10.1,11.099999999999996,55.90000000000016,
2383,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.89999999999807,11.199999999999996,91.6999999999995,37.90000000000011,0,10.1,11.099999999999996,55.90000000000016,
2384,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.89999999999807,11.199999999999996,91.6999999999995,37.90000000000011,0,10.1,11.099999999999996,55.90000000000016,
2385,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.99999999999807,11.199999999999996,91.6999999999995,37.90000000000011,0,10.1,11.099999999999996,55.90000000000016,
2386,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,138.99999999999807,11.199999999999996,91.6999999999995,37.90000000000011,0,10.1,11.099999999999996,56.00000000000016,
2387,10.0,0,24.200000000000095,12.59999999999999,23.600000000000087,139.09999999999806,11.199999999999996,91.6999999999995,37.90000000000011,0,10.1,11.099999999999996,56.00000000000016,
2388,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.09999999999806,11.199999999999996,92.1999999999995,38.40000000000011,0,10.1,11.099999999999996,56.50000000000016,
2389,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.09999999999806,11.199999999999996,92.2999999999995,38.40000000000011,0,10.1,11.099999999999996,56.50000000000016,
2390,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.09999999999806,11.199999999999996,92.2999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2391,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.2999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2392,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.2999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2393,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.3999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2394,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.3999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2395,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.3999999999995,38.500000000000114,0,10.1,11.099999999999996,56.50000000000016,
2396,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.3999999999995,38.500000000000114,0,10.1,11.099999999999996,56.600000000000165,
2397,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.49999999999949,38.500000000000114,0,10.1,11.099999999999996,56.600000000000165,
2398,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.59999999999948,38.500000000000114,0,10.1,11.099999999999996,56.600000000000165,
2399,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.600000000000165,
2400,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.600000000000165,
2401,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2402,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.19999999999806,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2403,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.29999999999805,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2404,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.29999999999805,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2405,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.39999999999804,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2406,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.39999999999804,11.199999999999996,92.69999999999948,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2407,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.39999999999804,11.199999999999996,92.79999999999947,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2408,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.39999999999804,11.199999999999996,92.79999999999947,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2409,10.0,0,24.300000000000097,12.59999999999999,23.600000000000087,139.39999999999804,11.199999999999996,92.89999999999947,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2410,10.0,0,24.300000000000097,12.59999999999999,23.700000000000088,139.89999999999804,11.199999999999996,92.89999999999947,38.500000000000114,0,10.1,11.099999999999996,56.700000000000166,
2411,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,139.89999999999804,11.199999999999996,93.39999999999947,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2412,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,139.89999999999804,11.199999999999996,93.39999999999947,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2413,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,139.89999999999804,11.199999999999996,93.49999999999946,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2414,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,139.89999999999804,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2415,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,139.99999999999804,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2416,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.09999999999803,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2417,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.09999999999803,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2418,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.09999999999803,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2419,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.19999999999803,11.199999999999996,93.59999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2420,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.19999999999803,11.199999999999996,93.69999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2421,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.19999999999803,11.199999999999996,93.69999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2422,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.69999999999945,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2423,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.79999999999944,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2424,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.89999999999944,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2425,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.89999999999944,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2426,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.89999999999944,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2427,10.0,0,24.400000000000098,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,93.99999999999943,39.000000000000114,0,10.1,11.099999999999996,57.200000000000166,
2428,10.0,0,24.5000000000001,12.59999999999999,23.700000000000088,140.29999999999802,11.199999999999996,94.49999999999943,39.500000000000114,0,10.1,11.099999999999996,57.700000000000166,
2429,10.0,0,24.5000000000001,12.59999999999999,23.80000000000009,140.79999999999802,11.199999999999996,94.49999999999943,39.500000000000114,0,10.1,11.099999999999996,57.700000000000166,
2430,10.0,0,24.5000000000001,12.59999999999999,23.80000000000009,140.79999999999802,11.199999999999996,94.49999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2431,10.0,0,24.5000000000001,12.59999999999999,23.80000000000009,140.79999999999802,11.199999999999996,94.49999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2432,10.0,0,24.5000000000001,12.59999999999999,23.80000000000009,140.79999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2433,10.0,0,24.5000000000001,12.59999999999999,23.90000000000009,141.29999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2434,10.0,0,24.5000000000001,12.59999999999999,24.000000000000092,141.79999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2435,10.0,0,24.5000000000001,12.59999999999999,24.000000000000092,141.89999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2436,10.0,0,24.5000000000001,12.69999999999999,24.000000000000092,141.89999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2437,10.0,0,24.5000000000001,12.69999999999999,24.000000000000092,141.89999999999802,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2438,10.0,0,24.5000000000001,12.69999999999999,24.000000000000092,141.999999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2439,10.0,0,24.5000000000001,12.69999999999999,24.000000000000092,141.999999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2440,10.0,0,24.5000000000001,12.69999999999999,24.000000000000092,141.999999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2441,10.0,0,24.5000000000001,12.69999999999999,24.100000000000094,142.499999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2442,10.0,0,24.5000000000001,12.69999999999999,24.100000000000094,142.499999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.80000000000017,
2443,10.0,0,24.5000000000001,12.69999999999999,24.100000000000094,142.499999999998,11.199999999999996,94.59999999999943,39.500000000000114,0,10.1,11.099999999999996,57.90000000000017,
2444,10.0,0,24.5000000000001,12.69999999999999,24.100000000000094,142.499999999998,11.199999999999996,94.69999999999942,39.500000000000114,0,10.1,11.099999999999996,57.90000000000017,
2445,10.0,0,24.5000000000001,12.69999999999999,24.100000000000094,142.599999999998,11.199999999999996,94.69999999999942,39.500000000000114,0,10.1,11.099999999999996,57.90000000000017,
