Line,set(),{'la_1'},{'lo_1'},{'a_2'},{'o_2'},{'e_1'},"{'i_2', 'o_2'}",{'i_2'},"{'e_1', 'a_2'}","{'e_1', 'o_2'}","{'i_2', 'a_2'}"
378,10.499999999999998,0,0,59.10000000000059,61.400000000000624,13.299999999999988,25.10000000000005,13.299999999999988,25.600000000000048,19.400000000000006,22.100000000000016
379,10.499999999999998,0,0,59.5000000000006,61.400000000000624,13.299999999999988,25.10000000000005,13.299999999999988,25.600000000000048,19.400000000000006,22.100000000000016
380,10.499999999999998,0,0,59.6000000000006,61.500000000000625,13.299999999999988,25.200000000000053,13.299999999999988,25.600000000000048,19.400000000000006,22.100000000000016
381,10.499999999999998,0,0,59.7000000000006,61.60000000000063,13.599999999999987,25.200000000000053,13.299999999999988,26.20000000000005,19.900000000000006,22.100000000000016
382,10.499999999999998,0,0,60.000000000000604,61.60000000000063,13.599999999999987,25.200000000000053,13.299999999999988,26.30000000000005,19.900000000000006,22.100000000000016
383,10.499999999999998,0,0,60.000000000000604,62.200000000000635,13.599999999999987,25.800000000000054,13.299999999999988,26.30000000000005,20.400000000000006,22.100000000000016
384,10.499999999999998,0,0,60.40000000000061,62.200000000000635,13.599999999999987,25.800000000000054,13.299999999999988,26.30000000000005,20.400000000000006,22.100000000000016
385,10.499999999999998,0,0,60.50000000000061,62.30000000000064,13.599999999999987,25.800000000000054,13.299999999999988,26.600000000000055,20.400000000000006,22.100000000000016
386,10.499999999999998,0,0,60.50000000000061,62.60000000000064,13.599999999999987,26.500000000000057,13.299999999999988,26.600000000000055,20.900000000000006,22.100000000000016
387,10.499999999999998,0,0,60.60000000000061,62.70000000000064,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
388,10.499999999999998,0,0,60.60000000000061,63.10000000000065,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
389,10.499999999999998,0,0,60.800000000000615,63.10000000000065,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
390,10.499999999999998,0,0,60.800000000000615,63.30000000000065,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
391,10.499999999999998,0,0,61.00000000000062,63.30000000000065,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
392,10.499999999999998,0,0,61.00000000000062,63.500000000000654,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
393,10.499999999999998,0,0,61.00000000000062,63.90000000000066,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
394,10.499999999999998,0,0,61.00000000000062,64.10000000000065,13.599999999999987,26.500000000000057,13.399999999999988,26.600000000000055,20.900000000000006,22.100000000000016
395,10.499999999999998,0,0,61.10000000000062,64.20000000000064,13.599999999999987,26.500000000000057,13.499999999999988,26.600000000000055,20.900000000000006,22.100000000000016
396,10.499999999999998,0,0,61.10000000000062,64.50000000000063,13.599999999999987,26.80000000000006,13.499999999999988,26.600000000000055,20.900000000000006,22.100000000000016
397,10.499999999999998,0,0,61.10000000000062,64.60000000000062,13.599999999999987,26.900000000000063,13.499999999999988,26.600000000000055,20.900000000000006,22.100000000000016
398,10.499999999999998,0,0,61.30000000000062,64.60000000000062,13.599999999999987,26.900000000000063,13.499999999999988,26.600000000000055,20.900000000000006,22.100000000000016
399,10.499999999999998,0,0,61.30000000000062,65.0000000000006,13.599999999999987,27.500000000000064,13.499999999999988,26.600000000000055,21.400000000000006,22.100000000000016
400,10.499999999999998,0,0,61.500000000000625,65.0000000000006,13.599999999999987,27.500000000000064,13.499999999999988,26.600000000000055,21.400000000000006,22.100000000000016
401,10.499999999999998,0,0,61.90000000000063,65.0000000000006,13.599999999999987,27.500000000000064,13.499999999999988,26.600000000000055,21.400000000000006,22.100000000000016
402,10.499999999999998,0,0,61.90000000000063,65.40000000000057,13.599999999999987,27.500000000000064,13.499999999999988,26.600000000000055,21.400000000000006,22.100000000000016
403,10.499999999999998,0,0,62.00000000000063,65.50000000000057,13.599999999999987,27.500000000000064,13.499999999999988,26.700000000000056,21.400000000000006,22.100000000000016
404,10.499999999999998,0,0,62.100000000000634,65.60000000000056,13.599999999999987,27.500000000000064,13.599999999999987,26.700000000000056,21.400000000000006,22.100000000000016
405,10.499999999999998,0,0,62.100000000000634,66.00000000000054,13.599999999999987,28.100000000000065,13.599999999999987,26.700000000000056,21.900000000000006,22.100000000000016
406,10.499999999999998,0,0,62.200000000000635,66.10000000000053,13.599999999999987,28.100000000000065,13.699999999999987,26.700000000000056,21.900000000000006,22.30000000000002
407,10.499999999999998,0,0,62.200000000000635,66.40000000000052,13.599999999999987,28.40000000000007,13.699999999999987,26.700000000000056,21.900000000000006,22.30000000000002
408,10.499999999999998,0,0,62.200000000000635,66.8000000000005,13.599999999999987,28.40000000000007,13.699999999999987,26.700000000000056,21.900000000000006,22.30000000000002
409,10.499999999999998,0,0,62.60000000000064,66.8000000000005,13.599999999999987,28.40000000000007,13.699999999999987,26.700000000000056,21.900000000000006,22.30000000000002
410,10.499999999999998,0,0,63.00000000000065,66.8000000000005,13.599999999999987,28.40000000000007,13.699999999999987,26.700000000000056,21.900000000000006,22.50000000000002
411,10.499999999999998,0,0,63.10000000000065,66.90000000000049,13.599999999999987,28.40000000000007,13.799999999999986,26.700000000000056,21.900000000000006,22.50000000000002
412,10.499999999999998,0,0,63.10000000000065,67.10000000000048,13.599999999999987,28.40000000000007,13.799999999999986,26.700000000000056,21.900000000000006,22.50000000000002
413,10.499999999999998,0,0,63.20000000000065,67.20000000000047,13.599999999999987,28.40000000000007,13.799999999999986,26.800000000000058,21.900000000000006,22.50000000000002
414,10.499999999999998,0,0,63.20000000000065,67.60000000000045,13.599999999999987,28.40000000000007,13.799999999999986,26.800000000000058,21.900000000000006,22.50000000000002
415,10.499999999999998,0,0,63.40000000000065,67.60000000000045,13.599999999999987,28.40000000000007,13.799999999999986,27.00000000000006,21.900000000000006,22.50000000000002
416,10.499999999999998,0,0,63.40000000000065,68.00000000000043,13.599999999999987,28.40000000000007,13.799999999999986,27.00000000000006,21.900000000000006,22.50000000000002
417,10.499999999999998,0,0,63.500000000000654,68.10000000000042,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.000000000000007,22.50000000000002
418,10.499999999999998,0,0,63.90000000000066,68.10000000000042,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.000000000000007,22.50000000000002
419,10.499999999999998,0,0,64.00000000000065,68.20000000000041,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.10000000000001,22.50000000000002
420,10.499999999999998,0,0,64.00000000000065,68.4000000000004,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.10000000000001,22.50000000000002
421,10.499999999999998,0,0,64.00000000000065,68.60000000000039,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.10000000000001,22.50000000000002
422,10.499999999999998,0,0,64.10000000000065,68.70000000000039,13.599999999999987,28.40000000000007,13.799999999999986,27.200000000000063,22.400000000000013,22.50000000000002
423,10.499999999999998,0,0,64.20000000000064,68.80000000000038,13.699999999999987,28.40000000000007,13.799999999999986,27.400000000000066,22.400000000000013,22.50000000000002
424,10.499999999999998,0,0,64.30000000000064,69.00000000000037,13.699999999999987,28.50000000000007,13.799999999999986,27.400000000000066,22.400000000000013,22.50000000000002
425,10.499999999999998,0,0,64.30000000000064,69.20000000000036,13.699999999999987,28.50000000000007,13.799999999999986,27.400000000000066,22.400000000000013,22.50000000000002
426,10.499999999999998,0,0,64.30000000000064,69.80000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.400000000000066,22.900000000000013,22.50000000000002
427,10.499999999999998,0,0,64.70000000000061,69.80000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.400000000000066,22.900000000000013,22.50000000000002
428,10.499999999999998,0,0,65.10000000000059,69.80000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.60000000000007,22.900000000000013,22.50000000000002
429,10.499999999999998,0,0,65.30000000000058,69.80000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.60000000000007,22.900000000000013,22.50000000000002
430,10.499999999999998,0,0,65.70000000000056,69.80000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.60000000000007,22.900000000000013,22.50000000000002
431,10.499999999999998,0,0,65.80000000000055,69.90000000000032,13.699999999999987,29.100000000000072,13.799999999999986,27.70000000000007,22.900000000000013,22.50000000000002
432,10.499999999999998,0,0,65.80000000000055,70.1000000000003,13.699999999999987,29.100000000000072,13.799999999999986,27.70000000000007,22.900000000000013,22.50000000000002
433,10.499999999999998,0,0,65.80000000000055,70.50000000000028,13.699999999999987,29.100000000000072,13.799999999999986,27.70000000000007,22.900000000000013,22.50000000000002
434,10.499999999999998,0,0,65.90000000000055,70.50000000000028,13.799999999999986,29.100000000000072,13.799999999999986,27.80000000000007,22.900000000000013,22.50000000000002
435,10.499999999999998,0,0,66.30000000000052,70.50000000000028,13.799999999999986,29.100000000000072,13.799999999999986,28.400000000000073,22.900000000000013,23.00000000000002
436,10.499999999999998,0,0,66.30000000000052,70.70000000000027,13.799999999999986,29.300000000000075,13.799999999999986,28.400000000000073,22.900000000000013,23.00000000000002
437,10.499999999999998,0,0,66.30000000000052,70.80000000000027,13.799999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.000000000000014,23.00000000000002
438,10.499999999999998,0,0,66.30000000000052,71.20000000000024,13.799999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.000000000000014,23.00000000000002
439,10.499999999999998,0,0,66.40000000000052,71.30000000000024,13.899999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.000000000000014,23.00000000000002
440,10.499999999999998,0,0,66.50000000000051,71.40000000000023,13.899999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.000000000000014,23.100000000000023
441,10.499999999999998,0,0,66.50000000000051,71.80000000000021,13.899999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.100000000000016,23.100000000000023
442,10.499999999999998,0,0,66.7000000000005,71.80000000000021,13.899999999999986,29.300000000000075,13.799999999999986,28.400000000000073,23.100000000000016,23.100000000000023
443,10.499999999999998,0,0,67.00000000000048,71.80000000000021,13.899999999999986,29.300000000000075,13.799999999999986,28.700000000000077,23.100000000000016,23.100000000000023
444,10.499999999999998,0,0,67.10000000000048,71.9000000000002,13.899999999999986,29.500000000000078,13.799999999999986,28.700000000000077,23.100000000000016,23.200000000000024
445,10.499999999999998,0,0,67.10000000000048,72.30000000000018,13.899999999999986,30.10000000000008,13.799999999999986,28.700000000000077,23.600000000000016,23.200000000000024
446,10.499999999999998,0,0,67.50000000000045,72.30000000000018,13.899999999999986,30.10000000000008,13.799999999999986,28.700000000000077,23.600000000000016,23.200000000000024
447,10.499999999999998,0,0,67.50000000000045,72.70000000000016,13.899999999999986,30.10000000000008,13.799999999999986,28.700000000000077,23.600000000000016,23.200000000000024
448,10.499999999999998,0,0,67.50000000000045,72.90000000000015,13.899999999999986,30.10000000000008,13.799999999999986,28.700000000000077,23.600000000000016,23.200000000000024
449,10.499999999999998,0,0,68.10000000000042,72.90000000000015,13.899999999999986,30.10000000000008,13.799999999999986,29.30000000000008,23.600000000000016,23.700000000000024
450,10.499999999999998,0,0,68.20000000000041,73.00000000000014,13.899999999999986,30.10000000000008,13.899999999999986,29.30000000000008,23.600000000000016,23.700000000000024
451,10.499999999999998,0,0,68.20000000000041,73.20000000000013,13.899999999999986,30.10000000000008,13.899999999999986,29.30000000000008,23.600000000000016,23.700000000000024
452,10.499999999999998,0,0,68.30000000000041,73.30000000000013,13.999999999999986,30.10000000000008,13.899999999999986,29.30000000000008,23.600000000000016,23.700000000000024
453,10.499999999999998,0,0,68.4000000000004,73.40000000000012,13.999999999999986,30.10000000000008,13.999999999999986,29.30000000000008,23.600000000000016,23.700000000000024
454,10.499999999999998,0,0,68.80000000000038,73.40000000000012,13.999999999999986,30.10000000000008,13.999999999999986,29.30000000000008,23.600000000000016,23.700000000000024
455,10.499999999999998,0,0,68.80000000000038,73.50000000000011,13.999999999999986,30.10000000000008,13.999999999999986,29.30000000000008,23.700000000000017,23.700000000000024
456,10.499999999999998,0,0,69.00000000000037,73.50000000000011,13.999999999999986,30.10000000000008,13.999999999999986,29.50000000000008,23.700000000000017,23.700000000000024
457,10.499999999999998,0,0,69.40000000000035,73.50000000000011,13.999999999999986,30.10000000000008,13.999999999999986,29.50000000000008,23.700000000000017,23.700000000000024
458,10.499999999999998,0,0,69.50000000000034,73.60000000000011,13.999999999999986,30.10000000000008,13.999999999999986,29.600000000000083,23.700000000000017,23.700000000000024
459,10.499999999999998,0,0,69.50000000000034,74.00000000000009,13.999999999999986,30.10000000000008,13.999999999999986,29.600000000000083,23.700000000000017,23.700000000000024
460,10.499999999999998,0,0,69.50000000000034,74.30000000000007,13.999999999999986,30.20000000000008,13.999999999999986,29.600000000000083,23.90000000000002,23.700000000000024
461,10.499999999999998,0,0,69.50000000000034,74.50000000000006,13.999999999999986,30.20000000000008,13.999999999999986,29.600000000000083,23.90000000000002,23.700000000000024
462,10.499999999999998,0,0,69.50000000000034,74.90000000000003,13.999999999999986,30.20000000000008,13.999999999999986,29.600000000000083,24.00000000000002,23.700000000000024
463,10.499999999999998,0,0,69.50000000000034,75.10000000000002,13.999999999999986,30.20000000000008,13.999999999999986,29.600000000000083,24.00000000000002,23.700000000000024
464,10.499999999999998,0,0,69.50000000000034,75.5,13.999999999999986,30.20000000000008,13.999999999999986,29.600000000000083,24.00000000000002,23.700000000000024
465,10.499999999999998,0,0,69.60000000000034,75.6,13.999999999999986,30.20000000000008,13.999999999999986,29.700000000000085,24.00000000000002,23.700000000000024
466,10.499999999999998,0,0,69.70000000000033,75.69999999999999,13.999999999999986,30.20000000000008,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
467,10.499999999999998,0,0,69.80000000000032,75.79999999999998,14.099999999999985,30.20000000000008,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
468,10.499999999999998,0,0,70.2000000000003,75.79999999999998,14.099999999999985,30.20000000000008,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
469,10.499999999999998,0,0,70.2000000000003,75.99999999999997,14.099999999999985,30.20000000000008,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
470,10.499999999999998,0,0,70.2000000000003,76.19999999999996,14.099999999999985,30.20000000000008,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
471,10.499999999999998,0,0,70.2000000000003,76.59999999999994,14.099999999999985,30.400000000000084,13.999999999999986,29.800000000000086,24.00000000000002,23.700000000000024
472,10.499999999999998,0,0,70.3000000000003,76.69999999999993,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.00000000000002,23.700000000000024
473,10.499999999999998,0,0,70.40000000000029,76.79999999999993,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.00000000000002,23.800000000000026
474,10.499999999999998,0,0,70.80000000000027,76.79999999999993,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.00000000000002,24.00000000000003
475,10.499999999999998,0,0,70.80000000000027,77.1999999999999,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.00000000000002,24.00000000000003
476,10.499999999999998,0,0,70.90000000000026,77.2999999999999,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.100000000000023,24.00000000000003
477,10.499999999999998,0,0,70.90000000000026,77.69999999999987,14.099999999999985,30.400000000000084,14.099999999999985,29.800000000000086,24.100000000000023,24.00000000000003
478,10.499999999999998,0,0,70.90000000000026,78.29999999999984,14.099999999999985,31.000000000000085,14.099999999999985,29.800000000000086,24.600000000000023,24.00000000000003
479,10.499999999999998,0,0,71.00000000000026,78.39999999999984,14.099999999999985,31.000000000000085,14.199999999999985,29.800000000000086,24.600000000000023,24.00000000000003
480,10.499999999999998,0,0,71.00000000000026,78.9999999999998,14.099999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.100000000000023,24.00000000000003
481,10.499999999999998,0,0,71.20000000000024,78.9999999999998,14.099999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.100000000000023,24.00000000000003
482,10.499999999999998,0,0,71.20000000000024,79.19999999999979,14.099999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.100000000000023,24.00000000000003
483,10.499999999999998,0,0,71.40000000000023,79.19999999999979,14.099999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.100000000000023,24.00000000000003
484,10.499999999999998,0,0,71.50000000000023,79.29999999999978,14.199999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.100000000000023,24.00000000000003
485,10.499999999999998,0,0,71.50000000000023,79.39999999999978,14.199999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.200000000000024,24.00000000000003
486,10.499999999999998,0,0,71.50000000000023,79.79999999999976,14.199999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.200000000000024,24.00000000000003
487,10.499999999999998,0,0,71.50000000000023,80.19999999999973,14.199999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.200000000000024,24.00000000000003
488,10.499999999999998,0,0,71.9000000000002,80.19999999999973,14.199999999999985,31.600000000000087,14.199999999999985,29.800000000000086,25.200000000000024,24.00000000000003
489,10.499999999999998,0,0,72.1000000000002,80.19999999999973,14.199999999999985,31.600000000000087,14.199999999999985,30.00000000000009,25.200000000000024,24.00000000000003
490,10.499999999999998,0,0,72.50000000000017,80.19999999999973,14.199999999999985,31.600000000000087,14.199999999999985,30.00000000000009,25.200000000000024,24.00000000000003
491,10.499999999999998,0,0,72.60000000000016,80.29999999999973,14.199999999999985,31.600000000000087,14.199999999999985,30.10000000000009,25.200000000000024,24.00000000000003
492,10.499999999999998,0,0,72.80000000000015,80.29999999999973,14.199999999999985,31.600000000000087,14.199999999999985,30.10000000000009,25.200000000000024,24.00000000000003
493,10.499999999999998,0,0,72.90000000000015,80.39999999999972,14.199999999999985,31.700000000000088,14.199999999999985,30.10000000000009,25.200000000000024,24.00000000000003
494,10.499999999999998,0,0,73.10000000000014,80.39999999999972,14.199999999999985,31.700000000000088,14.199999999999985,30.10000000000009,25.200000000000024,24.00000000000003
495,10.499999999999998,0,0,73.10000000000014,80.59999999999971,14.199999999999985,31.700000000000088,14.199999999999985,30.10000000000009,25.200000000000024,24.00000000000003
496,10.499999999999998,0,0,73.20000000000013,80.6999999999997,14.199999999999985,31.700000000000088,14.199999999999985,30.20000000000009,25.200000000000024,24.00000000000003
497,10.499999999999998,0,0,73.30000000000013,80.7999999999997,14.199999999999985,31.700000000000088,14.299999999999985,30.20000000000009,25.200000000000024,24.00000000000003
498,10.499999999999998,0,0,73.30000000000013,81.39999999999966,14.199999999999985,32.30000000000009,14.299999999999985,30.20000000000009,25.700000000000024,24.00000000000003
499,10.499999999999998,0,0,73.50000000000011,81.39999999999966,14.199999999999985,32.30000000000009,14.299999999999985,30.20000000000009,25.700000000000024,24.00000000000003
500,10.499999999999998,0,0,73.60000000000011,81.49999999999966,14.199999999999985,32.30000000000009,14.299999999999985,30.500000000000096,25.700000000000024,24.00000000000003
501,10.499999999999998,0,0,74.00000000000009,81.49999999999966,14.199999999999985,32.30000000000009,14.299999999999985,30.500000000000096,25.700000000000024,24.00000000000003
502,10.499999999999998,0,0,74.10000000000008,81.49999999999966,14.199999999999985,32.30000000000009,14.299999999999985,30.500000000000096,25.700000000000024,24.300000000000033
503,10.499999999999998,0,0,74.20000000000007,81.59999999999965,14.199999999999985,32.30000000000009,14.399999999999984,30.500000000000096,25.700000000000024,24.300000000000033
504,10.499999999999998,0,0,74.30000000000007,81.69999999999965,14.199999999999985,32.30000000000009,14.499999999999984,30.500000000000096,25.700000000000024,24.300000000000033
505,10.499999999999998,0,0,74.40000000000006,81.79999999999964,14.199999999999985,32.30000000000009,14.499999999999984,30.600000000000097,25.700000000000024,24.300000000000033
506,10.499999999999998,0,0,74.50000000000006,81.89999999999964,14.299999999999985,32.30000000000009,14.499999999999984,30.600000000000097,25.700000000000024,24.300000000000033
507,10.499999999999998,0,0,74.90000000000003,81.89999999999964,14.299999999999985,32.30000000000009,14.499999999999984,30.600000000000097,25.700000000000024,24.300000000000033
508,10.499999999999998,0,0,75.10000000000002,81.99999999999963,14.399999999999984,32.30000000000009,14.499999999999984,30.600000000000097,25.700000000000024,24.300000000000033
509,10.499999999999998,0,0,75.5,81.99999999999963,14.399999999999984,32.30000000000009,14.499999999999984,30.600000000000097,25.700000000000024,24.300000000000033
510,10.499999999999998,0,0,75.6,82.09999999999962,14.399999999999984,32.30000000000009,14.599999999999984,30.600000000000097,25.700000000000024,24.500000000000036
511,10.599999999999998,0,0,75.79999999999998,82.09999999999962,14.399999999999984,32.30000000000009,14.599999999999984,30.600000000000097,25.700000000000024,24.500000000000036
512,10.599999999999998,0,0,75.89999999999998,82.19999999999962,14.399999999999984,32.40000000000009,14.599999999999984,30.600000000000097,25.700000000000024,24.500000000000036
513,10.599999999999998,0,0,76.29999999999995,82.19999999999962,14.399999999999984,32.40000000000009,14.599999999999984,30.600000000000097,25.700000000000024,24.500000000000036
514,10.599999999999998,0,0,76.29999999999995,82.39999999999961,14.399999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
515,10.599999999999998,0,0,76.49999999999994,82.39999999999961,14.399999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
516,10.599999999999998,0,0,76.59999999999994,82.4999999999996,14.499999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
517,10.599999999999998,0,0,76.99999999999991,82.4999999999996,14.499999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
518,10.599999999999998,0,0,77.39999999999989,82.4999999999996,14.499999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
519,10.599999999999998,0,0,77.59999999999988,82.4999999999996,14.499999999999984,32.40000000000009,14.699999999999983,30.600000000000097,25.700000000000024,24.500000000000036
520,10.599999999999998,0,0,77.69999999999987,82.5999999999996,14.499999999999984,33.100000000000094,14.899999999999983,30.600000000000097,25.700000000000024,25.000000000000036
521,10.599999999999998,0,0,77.79999999999987,82.69999999999959,14.599999999999984,33.100000000000094,14.899999999999983,30.600000000000097,25.700000000000024,25.000000000000036
522,10.599999999999998,0,0,77.99999999999986,82.69999999999959,14.599999999999984,33.100000000000094,14.899999999999983,30.600000000000097,25.700000000000024,25.000000000000036
523,10.599999999999998,0,0,78.09999999999985,82.79999999999959,14.599999999999984,33.100000000000094,14.999999999999982,30.600000000000097,25.700000000000024,25.000000000000036
524,10.599999999999998,0,0,78.69999999999982,82.79999999999959,14.599999999999984,33.100000000000094,14.999999999999982,31.2000000000001,25.700000000000024,25.500000000000036
525,10.599999999999998,0,0,79.0999999999998,82.79999999999959,14.599999999999984,33.100000000000094,14.999999999999982,31.2000000000001,25.700000000000024,25.500000000000036
526,10.599999999999998,0,0,79.29999999999978,82.79999999999959,14.599999999999984,33.100000000000094,14.999999999999982,31.2000000000001,25.700000000000024,25.70000000000004
527,10.599999999999998,0,0,79.29999999999978,83.09999999999957,14.599999999999984,33.200000000000095,14.999999999999982,31.2000000000001,25.700000000000024,25.70000000000004
528,10.599999999999998,0,0,79.39999999999978,83.19999999999956,14.599999999999984,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
529,10.599999999999998,0,0,79.79999999999976,83.19999999999956,14.599999999999984,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
530,10.599999999999998,0,0,79.89999999999975,83.29999999999956,14.699999999999983,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
531,10.599999999999998,0,0,79.89999999999975,83.49999999999955,14.699999999999983,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
532,10.599999999999998,0,0,79.89999999999975,83.69999999999953,14.699999999999983,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
533,10.599999999999998,0,0,79.99999999999974,83.79999999999953,14.799999999999983,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
534,10.599999999999998,0,0,79.99999999999974,83.99999999999952,14.799999999999983,33.200000000000095,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
535,10.599999999999998,0,0,80.09999999999974,84.09999999999951,14.799999999999983,33.3000000000001,14.999999999999982,31.3000000000001,25.700000000000024,25.70000000000004
536,10.599999999999998,0,0,80.49999999999972,84.09999999999951,14.799999999999983,33.3000000000001,14.999999999999982,31.3000000000001,25.700000000000024,25.90000000000004
537,10.599999999999998,0,0,80.59999999999971,84.1999999999995,14.799999999999983,33.3000000000001,15.099999999999982,31.3000000000001,25.700000000000024,25.90000000000004
538,10.599999999999998,0,0,80.59999999999971,84.59999999999948,14.799999999999983,33.3000000000001,15.099999999999982,31.3000000000001,25.700000000000024,25.90000000000004
539,10.599999999999998,0,0,80.99999999999969,84.59999999999948,14.799999999999983,33.3000000000001,15.099999999999982,31.3000000000001,25.700000000000024,25.90000000000004
540,10.599999999999998,0,0,80.99999999999969,85.19999999999945,14.799999999999983,33.9000000000001,15.099999999999982,31.3000000000001,26.200000000000024,25.90000000000004
541,10.599999999999998,0,0,81.19999999999968,85.19999999999945,14.799999999999983,33.9000000000001,15.099999999999982,31.3000000000001,26.200000000000024,25.90000000000004
542,10.599999999999998,0,0,81.19999999999968,85.59999999999943,14.799999999999983,34.5000000000001,15.099999999999982,31.3000000000001,26.700000000000024,25.90000000000004
543,10.599999999999998,0,0,81.59999999999965,85.59999999999943,14.799999999999983,34.5000000000001,15.099999999999982,31.3000000000001,26.700000000000024,25.90000000000004
544,10.599999999999998,0,0,81.99999999999963,85.59999999999943,14.799999999999983,34.5000000000001,15.099999999999982,31.9000000000001,26.700000000000024,26.40000000000004
545,10.599999999999998,0,0,82.09999999999962,85.69999999999942,14.799999999999983,34.5000000000001,15.199999999999982,31.9000000000001,26.700000000000024,26.40000000000004
546,10.599999999999998,0,0,82.09999999999962,85.89999999999941,14.799999999999983,34.5000000000001,15.199999999999982,31.9000000000001,26.700000000000024,26.40000000000004
547,10.599999999999998,0,0,82.09999999999962,86.0999999999994,14.799999999999983,34.5000000000001,15.199999999999982,31.9000000000001,26.700000000000024,26.40000000000004
548,10.599999999999998,0,0,82.19999999999962,86.19999999999939,14.799999999999983,34.5000000000001,15.199999999999982,32.0000000000001,26.700000000000024,26.40000000000004
549,10.599999999999998,0,0,82.5999999999996,86.19999999999939,14.799999999999983,34.5000000000001,15.199999999999982,32.0000000000001,26.700000000000024,26.40000000000004
550,10.599999999999998,0,0,82.69999999999959,86.29999999999939,14.799999999999983,34.5000000000001,15.199999999999982,32.1000000000001,26.700000000000024,26.40000000000004
551,10.599999999999998,0,0,83.29999999999956,86.29999999999939,14.799999999999983,34.5000000000001,15.199999999999982,32.7000000000001,26.700000000000024,26.90000000000004
552,10.599999999999998,0,0,83.29999999999956,86.49999999999937,14.799999999999983,34.5000000000001,15.199999999999982,32.7000000000001,26.700000000000024,26.90000000000004
553,10.599999999999998,0,0,83.39999999999955,86.59999999999937,14.799999999999983,34.5000000000001,15.199999999999982,32.7000000000001,26.700000000000024,27.000000000000043
554,10.599999999999998,0,0,83.89999999999952,86.59999999999937,14.799999999999983,34.5000000000001,15.199999999999982,33.400000000000105,26.700000000000024,27.500000000000043
555,10.599999999999998,0,0,83.89999999999952,86.79999999999936,14.799999999999983,34.5000000000001,15.199999999999982,33.400000000000105,26.700000000000024,27.500000000000043
