Line,set(),{'la_1'},{'a_2'},{'e_1'},{'i_1'},"{'e_1', 'a_2'}","{'i_1', 'o_1'}",{'o_1'},"{'i_1', 'a_2'}","{'e_1', 'o_1'}"
396,10.599999999999998,0,70.50000000000028,12.399999999999991,15.79999999999998,33.20000000000006,27.600000000000055,19.300000000000026,11.099999999999996,10.799999999999997
397,10.599999999999998,0,70.50000000000028,12.399999999999991,15.79999999999998,33.20000000000006,27.600000000000055,19.400000000000027,11.099999999999996,10.799999999999997
398,10.599999999999998,0,70.70000000000027,12.399999999999991,15.79999999999998,33.40000000000006,27.600000000000055,19.400000000000027,11.099999999999996,10.799999999999997
399,10.599999999999998,0,70.70000000000027,12.399999999999991,15.79999999999998,33.40000000000006,27.600000000000055,19.50000000000003,11.099999999999996,10.799999999999997
400,10.599999999999998,0,71.30000000000024,12.399999999999991,15.79999999999998,33.90000000000006,27.600000000000055,19.50000000000003,11.099999999999996,10.799999999999997
401,10.599999999999998,0,71.30000000000024,12.399999999999991,15.79999999999998,33.90000000000006,27.600000000000055,19.60000000000003,11.099999999999996,10.799999999999997
402,10.599999999999998,0,71.30000000000024,12.399999999999991,15.79999999999998,33.90000000000006,27.700000000000056,19.60000000000003,11.099999999999996,10.799999999999997
403,10.599999999999998,0,71.30000000000024,12.399999999999991,15.79999999999998,33.90000000000006,27.800000000000058,19.60000000000003,11.099999999999996,10.799999999999997
404,10.599999999999998,0,71.30000000000024,12.399999999999991,15.79999999999998,33.90000000000006,27.90000000000006,19.60000000000003,11.099999999999996,10.799999999999997
405,10.599999999999998,0,71.70000000000022,12.399999999999991,15.79999999999998,34.40000000000006,27.90000000000006,19.60000000000003,11.099999999999996,10.799999999999997
406,10.599999999999998,0,72.1000000000002,12.399999999999991,15.79999999999998,34.90000000000006,27.90000000000006,19.60000000000003,11.099999999999996,10.799999999999997
407,10.599999999999998,0,72.50000000000017,12.399999999999991,15.79999999999998,34.90000000000006,27.90000000000006,19.60000000000003,11.099999999999996,10.799999999999997
408,10.599999999999998,0,72.70000000000016,12.399999999999991,15.79999999999998,34.90000000000006,27.90000000000006,19.60000000000003,11.099999999999996,10.799999999999997
409,10.599999999999998,0,72.80000000000015,12.399999999999991,16.09999999999998,34.90000000000006,28.40000000000006,19.60000000000003,11.099999999999996,10.799999999999997
410,10.599999999999998,0,72.90000000000015,12.399999999999991,16.09999999999998,35.000000000000064,28.40000000000006,19.60000000000003,11.099999999999996,10.799999999999997
411,10.599999999999998,0,73.00000000000014,12.399999999999991,16.09999999999998,35.100000000000065,28.40000000000006,19.60000000000003,11.099999999999996,10.799999999999997
412,10.599999999999998,0,73.00000000000014,12.399999999999991,16.09999999999998,35.100000000000065,28.50000000000006,19.60000000000003,11.099999999999996,10.799999999999997
413,10.599999999999998,0,73.10000000000014,12.499999999999991,16.09999999999998,35.100000000000065,28.50000000000006,19.60000000000003,11.099999999999996,10.799999999999997
414,10.599999999999998,0,73.10000000000014,12.499999999999991,16.09999999999998,35.100000000000065,28.50000000000006,19.70000000000003,11.099999999999996,10.799999999999997
415,10.599999999999998,0,73.20000000000013,12.59999999999999,16.09999999999998,35.100000000000065,28.50000000000006,19.70000000000003,11.099999999999996,10.799999999999997
416,10.599999999999998,0,73.30000000000013,12.69999999999999,16.09999999999998,35.30000000000007,28.50000000000006,19.70000000000003,11.099999999999996,10.799999999999997
417,10.599999999999998,0,73.60000000000011,12.69999999999999,16.09999999999998,35.40000000000007,28.50000000000006,19.70000000000003,11.099999999999996,10.799999999999997
418,10.599999999999998,0,73.60000000000011,12.69999999999999,16.09999999999998,35.40000000000007,29.00000000000006,20.000000000000036,11.099999999999996,10.799999999999997
419,10.599999999999998,0,73.7000000000001,12.69999999999999,16.19999999999998,35.40000000000007,29.00000000000006,20.000000000000036,11.099999999999996,10.799999999999997
420,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.000000000000036,11.099999999999996,10.799999999999997
421,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.100000000000037,11.099999999999996,10.799999999999997
422,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.20000000000004,11.099999999999996,10.799999999999997
423,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.30000000000004,11.099999999999996,10.799999999999997
424,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.40000000000004,11.099999999999996,10.799999999999997
425,10.599999999999998,0,74.20000000000007,12.69999999999999,16.19999999999998,36.00000000000007,29.00000000000006,20.500000000000043,11.099999999999996,10.799999999999997
426,10.599999999999998,0,74.30000000000007,12.69999999999999,16.19999999999998,36.10000000000007,29.00000000000006,20.500000000000043,11.099999999999996,10.799999999999997
427,10.599999999999998,0,74.40000000000006,12.69999999999999,16.299999999999983,36.10000000000007,29.00000000000006,20.500000000000043,11.099999999999996,10.799999999999997
428,10.599999999999998,0,74.40000000000006,12.69999999999999,16.299999999999983,36.10000000000007,29.100000000000062,20.500000000000043,11.099999999999996,10.799999999999997
429,10.599999999999998,0,74.50000000000006,12.69999999999999,16.299999999999983,36.200000000000074,29.100000000000062,20.500000000000043,11.099999999999996,10.799999999999997
430,10.599999999999998,0,74.50000000000006,12.69999999999999,16.299999999999983,36.200000000000074,29.200000000000063,20.500000000000043,11.099999999999996,10.799999999999997
431,10.599999999999998,0,74.50000000000006,12.69999999999999,16.299999999999983,36.200000000000074,29.200000000000063,20.600000000000044,11.099999999999996,10.799999999999997
432,10.599999999999998,0,74.90000000000003,12.69999999999999,16.299999999999983,36.700000000000074,29.200000000000063,20.600000000000044,11.099999999999996,10.799999999999997
433,10.599999999999998,0,74.90000000000003,12.69999999999999,16.299999999999983,36.700000000000074,29.200000000000063,20.700000000000045,11.099999999999996,10.799999999999997
434,10.599999999999998,0,75.30000000000001,12.69999999999999,16.299999999999983,36.700000000000074,29.200000000000063,20.700000000000045,11.099999999999996,10.799999999999997
435,10.599999999999998,0,75.30000000000001,12.69999999999999,16.299999999999983,36.700000000000074,29.200000000000063,20.800000000000047,11.099999999999996,10.799999999999997
436,10.599999999999998,0,75.5,12.69999999999999,16.299999999999983,36.90000000000008,29.200000000000063,20.800000000000047,11.099999999999996,10.799999999999997
437,10.599999999999998,0,75.5,12.69999999999999,16.299999999999983,36.90000000000008,29.300000000000065,20.800000000000047,11.099999999999996,10.799999999999997
438,10.599999999999998,0,75.6,12.79999999999999,16.299999999999983,37.10000000000008,29.300000000000065,20.800000000000047,11.099999999999996,10.799999999999997
439,10.599999999999998,0,75.6,12.79999999999999,16.299999999999983,37.10000000000008,29.300000000000065,20.90000000000005,11.099999999999996,10.799999999999997
440,10.699999999999998,0,75.79999999999998,12.79999999999999,16.299999999999983,37.10000000000008,29.300000000000065,20.90000000000005,11.099999999999996,10.799999999999997
441,10.699999999999998,0,75.99999999999997,12.79999999999999,16.299999999999983,37.10000000000008,29.300000000000065,20.90000000000005,11.099999999999996,10.799999999999997
442,10.699999999999998,0,75.99999999999997,12.79999999999999,16.299999999999983,37.10000000000008,29.300000000000065,21.00000000000005,11.099999999999996,10.799999999999997
443,10.699999999999998,0,76.09999999999997,12.89999999999999,16.299999999999983,37.10000000000008,29.300000000000065,21.00000000000005,11.099999999999996,10.799999999999997
444,10.699999999999998,0,76.49999999999994,12.89999999999999,16.299999999999983,37.10000000000008,29.300000000000065,21.00000000000005,11.199999999999996,10.799999999999997
445,10.699999999999998,0,76.69999999999993,12.89999999999999,16.299999999999983,37.30000000000008,29.300000000000065,21.00000000000005,11.199999999999996,10.799999999999997
446,10.699999999999998,0,76.79999999999993,12.99999999999999,16.299999999999983,37.30000000000008,29.300000000000065,21.00000000000005,11.199999999999996,10.799999999999997
447,10.699999999999998,0,76.79999999999993,12.99999999999999,16.299999999999983,37.30000000000008,29.400000000000066,21.00000000000005,11.199999999999996,10.799999999999997
448,10.699999999999998,0,77.09999999999991,12.99999999999999,16.299999999999983,37.30000000000008,29.400000000000066,21.00000000000005,11.199999999999996,10.799999999999997
449,10.699999999999998,0,77.1999999999999,12.99999999999999,16.299999999999983,37.30000000000008,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
450,10.699999999999998,0,77.79999999999987,12.99999999999999,16.299999999999983,37.80000000000008,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
451,10.699999999999998,0,77.99999999999986,12.99999999999999,16.299999999999983,37.80000000000008,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
452,10.699999999999998,0,78.09999999999985,12.99999999999999,16.299999999999983,37.900000000000084,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
453,10.699999999999998,0,78.29999999999984,12.99999999999999,16.299999999999983,37.900000000000084,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
454,10.699999999999998,0,78.69999999999982,12.99999999999999,16.299999999999983,37.900000000000084,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
455,10.699999999999998,0,78.79999999999981,12.99999999999999,16.299999999999983,38.20000000000009,29.70000000000007,21.00000000000005,11.199999999999996,10.799999999999997
456,10.699999999999998,0,78.79999999999981,12.99999999999999,16.299999999999983,38.20000000000009,29.80000000000007,21.00000000000005,11.199999999999996,10.799999999999997
457,10.699999999999998,0,78.79999999999981,12.99999999999999,16.299999999999983,38.20000000000009,30.30000000000007,21.300000000000054,11.199999999999996,10.799999999999997
458,10.699999999999998,0,78.79999999999981,12.99999999999999,16.299999999999983,38.20000000000009,30.400000000000073,21.300000000000054,11.199999999999996,10.999999999999996
459,10.699999999999998,0,78.79999999999981,12.99999999999999,16.299999999999983,38.20000000000009,30.600000000000076,21.400000000000055,11.199999999999996,10.999999999999996
460,10.699999999999998,0,79.19999999999979,12.99999999999999,16.299999999999983,38.20000000000009,30.600000000000076,21.400000000000055,11.199999999999996,10.999999999999996
461,10.699999999999998,0,79.19999999999979,12.99999999999999,16.299999999999983,38.20000000000009,30.600000000000076,21.500000000000057,11.199999999999996,10.999999999999996
462,10.699999999999998,0,79.29999999999978,12.99999999999999,16.299999999999983,38.20000000000009,30.700000000000077,21.500000000000057,11.199999999999996,10.999999999999996
463,10.699999999999998,0,79.29999999999978,12.99999999999999,16.299999999999983,38.20000000000009,30.700000000000077,21.60000000000006,11.199999999999996,10.999999999999996
464,10.699999999999998,0,79.29999999999978,12.99999999999999,16.299999999999983,38.20000000000009,30.700000000000077,21.70000000000006,11.199999999999996,10.999999999999996
465,10.699999999999998,0,79.39999999999978,12.99999999999999,16.299999999999983,38.30000000000009,30.700000000000077,21.70000000000006,11.199999999999996,10.999999999999996
466,10.699999999999998,0,79.59999999999977,12.99999999999999,16.299999999999983,38.30000000000009,30.700000000000077,21.70000000000006,11.199999999999996,10.999999999999996
467,10.699999999999998,0,79.69999999999976,12.99999999999999,16.299999999999983,38.40000000000009,30.700000000000077,21.70000000000006,11.199999999999996,10.999999999999996
468,10.699999999999998,0,79.79999999999976,12.99999999999999,16.299999999999983,38.40000000000009,30.80000000000008,21.70000000000006,11.199999999999996,10.999999999999996
469,10.699999999999998,0,79.79999999999976,12.99999999999999,16.299999999999983,38.40000000000009,31.30000000000008,22.000000000000064,11.199999999999996,10.999999999999996
470,10.699999999999998,0,79.89999999999975,12.99999999999999,16.399999999999984,38.40000000000009,31.30000000000008,22.000000000000064,11.199999999999996,10.999999999999996
471,10.699999999999998,0,79.89999999999975,12.99999999999999,16.399999999999984,38.40000000000009,31.30000000000008,22.100000000000065,11.199999999999996,10.999999999999996
472,10.699999999999998,0,80.29999999999973,12.99999999999999,16.399999999999984,38.40000000000009,31.30000000000008,22.100000000000065,11.199999999999996,10.999999999999996
473,10.699999999999998,0,80.29999999999973,12.99999999999999,16.399999999999984,38.40000000000009,31.30000000000008,22.200000000000067,11.199999999999996,10.999999999999996
474,10.699999999999998,0,80.8999999999997,12.99999999999999,16.399999999999984,38.90000000000009,31.30000000000008,22.200000000000067,11.199999999999996,10.999999999999996
475,10.699999999999998,0,80.99999999999969,13.099999999999989,16.399999999999984,38.90000000000009,31.30000000000008,22.200000000000067,11.199999999999996,10.999999999999996
476,10.699999999999998,0,80.99999999999969,13.099999999999989,16.399999999999984,38.90000000000009,31.30000000000008,22.300000000000068,11.199999999999996,10.999999999999996
477,10.699999999999998,0,81.09999999999968,13.099999999999989,16.399999999999984,39.00000000000009,31.30000000000008,22.300000000000068,11.399999999999995,10.999999999999996
478,10.699999999999998,0,81.09999999999968,13.099999999999989,16.399999999999984,39.00000000000009,31.40000000000008,22.300000000000068,11.399999999999995,10.999999999999996
479,10.699999999999998,0,81.19999999999968,13.099999999999989,16.499999999999986,39.00000000000009,31.40000000000008,22.300000000000068,11.399999999999995,10.999999999999996
480,10.699999999999998,0,81.39999999999966,13.099999999999989,16.499999999999986,39.00000000000009,31.40000000000008,22.300000000000068,11.399999999999995,10.999999999999996
481,10.699999999999998,0,81.39999999999966,13.099999999999989,16.499999999999986,39.00000000000009,31.40000000000008,22.40000000000007,11.399999999999995,10.999999999999996
482,10.699999999999998,0,81.49999999999966,13.199999999999989,16.499999999999986,39.00000000000009,31.40000000000008,22.40000000000007,11.399999999999995,10.999999999999996
483,10.699999999999998,0,81.59999999999965,13.299999999999988,16.499999999999986,39.00000000000009,31.40000000000008,22.40000000000007,11.399999999999995,10.999999999999996
484,10.699999999999998,0,81.69999999999965,13.299999999999988,16.499999999999986,39.100000000000094,31.40000000000008,22.40000000000007,11.399999999999995,10.999999999999996
485,10.699999999999998,0,81.79999999999964,13.399999999999988,16.499999999999986,39.100000000000094,31.40000000000008,22.40000000000007,11.399999999999995,10.999999999999996
486,10.699999999999998,0,81.79999999999964,13.399999999999988,16.499999999999986,39.100000000000094,31.40000000000008,22.50000000000007,11.399999999999995,10.999999999999996
487,10.699999999999998,0,81.99999999999963,13.399999999999988,16.499999999999986,39.100000000000094,31.40000000000008,22.50000000000007,11.399999999999995,10.999999999999996
488,10.699999999999998,0,81.99999999999963,13.399999999999988,16.499999999999986,39.100000000000094,31.40000000000008,22.600000000000072,11.399999999999995,10.999999999999996
489,10.699999999999998,0,82.09999999999962,13.399999999999988,16.599999999999987,39.100000000000094,31.600000000000083,22.600000000000072,11.399999999999995,10.999999999999996
490,10.699999999999998,0,82.09999999999962,13.399999999999988,16.599999999999987,39.100000000000094,31.600000000000083,22.700000000000074,11.399999999999995,10.999999999999996
491,10.699999999999998,0,82.09999999999962,13.399999999999988,16.599999999999987,39.100000000000094,31.700000000000085,22.700000000000074,11.399999999999995,10.999999999999996
492,10.699999999999998,0,82.19999999999962,13.399999999999988,16.69999999999999,39.100000000000094,31.700000000000085,22.700000000000074,11.399999999999995,10.999999999999996
493,10.699999999999998,0,82.29999999999961,13.399999999999988,16.79999999999999,39.100000000000094,31.700000000000085,22.700000000000074,11.399999999999995,10.999999999999996
494,10.699999999999998,0,82.39999999999961,13.399999999999988,16.79999999999999,39.100000000000094,31.700000000000085,22.700000000000074,11.399999999999995,10.999999999999996
495,10.699999999999998,0,82.4999999999996,13.399999999999988,16.79999999999999,39.100000000000094,31.800000000000086,22.700000000000074,11.399999999999995,10.999999999999996
496,10.699999999999998,0,82.89999999999958,13.399999999999988,16.79999999999999,39.100000000000094,31.800000000000086,22.700000000000074,11.399999999999995,10.999999999999996
497,10.699999999999998,0,82.89999999999958,13.399999999999988,16.79999999999999,39.100000000000094,32.000000000000085,22.800000000000075,11.399999999999995,10.999999999999996
498,10.699999999999998,0,83.29999999999956,13.399999999999988,16.79999999999999,39.100000000000094,32.000000000000085,22.800000000000075,11.399999999999995,10.999999999999996
499,10.699999999999998,0,83.49999999999955,13.499999999999988,16.79999999999999,39.100000000000094,32.000000000000085,22.800000000000075,11.399999999999995,10.999999999999996
500,10.699999999999998,0,83.89999999999952,13.499999999999988,16.79999999999999,39.100000000000094,32.000000000000085,22.800000000000075,11.399999999999995,10.999999999999996
501,10.699999999999998,0,83.89999999999952,13.499999999999988,16.79999999999999,39.100000000000094,32.10000000000009,22.800000000000075,11.399999999999995,10.999999999999996
502,10.699999999999998,0,84.2999999999995,13.499999999999988,16.79999999999999,39.100000000000094,32.10000000000009,22.800000000000075,11.399999999999995,10.999999999999996
503,10.699999999999998,0,84.3999999999995,13.599999999999987,16.79999999999999,39.100000000000094,32.10000000000009,22.800000000000075,11.399999999999995,10.999999999999996
504,10.699999999999998,0,84.49999999999949,13.599999999999987,16.79999999999999,39.4000000000001,32.10000000000009,22.800000000000075,11.399999999999995,10.999999999999996
505,10.699999999999998,0,84.59999999999948,13.599999999999987,16.79999999999999,39.6000000000001,32.10000000000009,22.800000000000075,11.399999999999995,10.999999999999996
506,10.699999999999998,0,84.59999999999948,13.599999999999987,16.79999999999999,39.6000000000001,32.10000000000009,22.900000000000077,11.399999999999995,10.999999999999996
507,10.699999999999998,0,84.59999999999948,13.599999999999987,16.89999999999999,39.6000000000001,32.10000000000009,23.000000000000078,11.399999999999995,10.999999999999996
508,10.699999999999998,0,84.69999999999948,13.599999999999987,16.999999999999993,39.6000000000001,32.10000000000009,23.000000000000078,11.399999999999995,10.999999999999996
509,10.699999999999998,0,84.79999999999947,13.699999999999987,16.999999999999993,39.6000000000001,32.10000000000009,23.000000000000078,11.399999999999995,10.999999999999996
510,10.699999999999998,0,84.79999999999947,13.699999999999987,16.999999999999993,39.6000000000001,32.10000000000009,23.10000000000008,11.399999999999995,10.999999999999996
511,10.699999999999998,0,85.19999999999945,13.699999999999987,16.999999999999993,40.1000000000001,32.10000000000009,23.10000000000008,11.399999999999995,10.999999999999996
512,10.699999999999998,0,85.29999999999944,13.699999999999987,16.999999999999993,40.2000000000001,32.10000000000009,23.10000000000008,11.399999999999995,10.999999999999996
513,10.699999999999998,0,85.69999999999942,13.699999999999987,16.999999999999993,40.2000000000001,32.10000000000009,23.10000000000008,11.399999999999995,10.999999999999996
514,10.699999999999998,0,85.79999999999941,13.699999999999987,17.099999999999994,40.2000000000001,32.30000000000009,23.10000000000008,11.399999999999995,10.999999999999996
515,10.699999999999998,0,85.89999999999941,13.699999999999987,17.099999999999994,40.300000000000104,32.30000000000009,23.10000000000008,11.399999999999995,10.999999999999996
516,10.699999999999998,0,86.29999999999939,13.699999999999987,17.099999999999994,40.50000000000011,32.30000000000009,23.10000000000008,11.399999999999995,10.999999999999996
517,10.699999999999998,0,86.39999999999938,13.799999999999986,17.099999999999994,40.50000000000011,32.30000000000009,23.10000000000008,11.399999999999995,10.999999999999996
518,10.699999999999998,0,86.39999999999938,13.799999999999986,17.099999999999994,40.50000000000011,32.40000000000009,23.10000000000008,11.399999999999995,10.999999999999996
519,10.699999999999998,0,86.49999999999937,13.799999999999986,17.099999999999994,40.60000000000011,32.40000000000009,23.10000000000008,11.399999999999995,10.999999999999996
520,10.699999999999998,0,86.59999999999937,13.799999999999986,17.099999999999994,40.60000000000011,32.50000000000009,23.10000000000008,11.399999999999995,10.999999999999996
521,10.699999999999998,0,86.99999999999935,13.799999999999986,17.099999999999994,40.60000000000011,32.50000000000009,23.10000000000008,11.399999999999995,10.999999999999996
522,10.699999999999998,0,86.99999999999935,13.799999999999986,17.099999999999994,40.60000000000011,33.100000000000094,23.300000000000082,11.399999999999995,10.999999999999996
523,10.699999999999998,0,86.99999999999935,13.799999999999986,17.099999999999994,40.60000000000011,33.200000000000095,23.300000000000082,11.399999999999995,11.199999999999996
524,10.699999999999998,0,86.99999999999935,13.799999999999986,17.099999999999994,40.60000000000011,33.200000000000095,23.400000000000084,11.399999999999995,11.199999999999996
525,10.699999999999998,0,86.99999999999935,13.799999999999986,17.099999999999994,40.60000000000011,33.200000000000095,23.500000000000085,11.399999999999995,11.199999999999996
526,10.699999999999998,0,87.19999999999933,13.799999999999986,17.099999999999994,40.60000000000011,33.200000000000095,23.500000000000085,11.399999999999995,11.199999999999996
527,10.699999999999998,0,87.39999999999932,13.799999999999986,17.099999999999994,40.60000000000011,33.200000000000095,23.500000000000085,11.399999999999995,11.199999999999996
528,10.699999999999998,0,87.49999999999932,13.799999999999986,17.099999999999994,40.60000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
529,10.699999999999998,0,87.59999999999931,13.799999999999986,17.099999999999994,40.70000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
530,10.699999999999998,0,87.7999999999993,13.799999999999986,17.099999999999994,40.90000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
531,10.699999999999998,0,88.39999999999927,13.799999999999986,17.099999999999994,41.40000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
532,10.699999999999998,0,88.79999999999924,13.799999999999986,17.099999999999994,41.40000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
533,10.699999999999998,0,89.19999999999922,13.799999999999986,17.099999999999994,41.40000000000011,33.3000000000001,23.500000000000085,11.499999999999995,11.199999999999996
534,10.699999999999998,0,89.19999999999922,13.799999999999986,17.099999999999994,41.40000000000011,33.3000000000001,23.600000000000087,11.499999999999995,11.199999999999996
535,10.699999999999998,0,89.19999999999922,13.799999999999986,17.099999999999994,41.40000000000011,33.3000000000001,23.700000000000088,11.499999999999995,11.399999999999995
536,10.699999999999998,0,89.19999999999922,13.799999999999986,17.099999999999994,41.40000000000011,33.4000000000001,23.700000000000088,11.499999999999995,11.399999999999995
537,10.699999999999998,0,89.79999999999919,13.799999999999986,17.099999999999994,41.90000000000011,33.4000000000001,23.700000000000088,11.499999999999995,11.399999999999995
538,10.699999999999998,0,89.89999999999918,13.799999999999986,17.199999999999996,41.90000000000011,33.4000000000001,23.700000000000088,11.499999999999995,11.399999999999995
539,10.699999999999998,0,89.89999999999918,13.799999999999986,17.199999999999996,41.90000000000011,33.4000000000001,23.80000000000009,11.499999999999995,11.399999999999995
540,10.699999999999998,0,90.19999999999916,13.799999999999986,17.199999999999996,42.000000000000114,33.4000000000001,23.80000000000009,11.499999999999995,11.399999999999995
541,10.699999999999998,0,90.19999999999916,13.799999999999986,17.199999999999996,42.000000000000114,33.5000000000001,23.80000000000009,11.499999999999995,11.399999999999995
542,10.699999999999998,0,90.19999999999916,13.799999999999986,17.199999999999996,42.000000000000114,33.800000000000104,23.80000000000009,11.499999999999995,11.399999999999995
543,10.699999999999998,0,90.19999999999916,13.799999999999986,17.199999999999996,42.000000000000114,33.900000000000105,23.80000000000009,11.499999999999995,11.399999999999995
544,10.699999999999998,0,90.39999999999915,13.799999999999986,17.199999999999996,42.000000000000114,33.900000000000105,23.80000000000009,11.499999999999995,11.399999999999995
545,10.699999999999998,0,90.99999999999912,13.799999999999986,17.199999999999996,42.500000000000114,33.900000000000105,23.80000000000009,11.499999999999995,11.399999999999995
546,10.699999999999998,0,90.99999999999912,13.799999999999986,17.199999999999996,42.500000000000114,34.00000000000011,23.80000000000009,11.499999999999995,11.399999999999995
547,10.699999999999998,0,90.99999999999912,13.799999999999986,17.199999999999996,42.500000000000114,34.00000000000011,23.90000000000009,11.499999999999995,11.399999999999995
548,10.699999999999998,0,90.99999999999912,13.799999999999986,17.199999999999996,42.500000000000114,34.00000000000011,24.000000000000092,11.499999999999995,11.399999999999995
549,10.699999999999998,0,91.3999999999991,13.799999999999986,17.199999999999996,42.500000000000114,34.00000000000011,24.000000000000092,11.499999999999995,11.399999999999995
550,10.699999999999998,0,91.3999999999991,13.799999999999986,17.199999999999996,42.500000000000114,34.00000000000011,24.100000000000094,11.499999999999995,11.399999999999995
551,10.699999999999998,0,91.79999999999907,13.799999999999986,17.199999999999996,43.000000000000114,34.00000000000011,24.100000000000094,11.499999999999995,11.399999999999995
552,10.699999999999998,0,91.99999999999906,13.799999999999986,17.199999999999996,43.000000000000114,34.00000000000011,24.100000000000094,11.499999999999995,11.399999999999995
553,10.699999999999998,0,92.09999999999906,13.799999999999986,17.199999999999996,43.000000000000114,34.30000000000011,24.100000000000094,11.499999999999995,11.399999999999995
554,10.699999999999998,0,92.09999999999906,13.799999999999986,17.199999999999996,43.000000000000114,34.80000000000011,24.400000000000098,11.499999999999995,11.399999999999995
555,10.699999999999998,0,92.29999999999905,13.799999999999986,17.199999999999996,43.000000000000114,34.80000000000011,24.400000000000098,11.499999999999995,11.399999999999995
556,10.699999999999998,0,92.29999999999905,13.799999999999986,17.199999999999996,43.000000000000114,34.80000000000011,24.5000000000001,11.499999999999995,11.399999999999995
557,10.699999999999998,0,92.49999999999903,13.799999999999986,17.199999999999996,43.000000000000114,34.80000000000011,24.5000000000001,11.499999999999995,11.399999999999995
558,10.699999999999998,0,92.89999999999901,13.799999999999986,17.199999999999996,43.000000000000114,34.80000000000011,24.5000000000001,11.499999999999995,11.399999999999995
559,10.699999999999998,0,92.999999999999,13.799999999999986,17.199999999999996,43.100000000000115,34.80000000000011,24.5000000000001,11.499999999999995,11.399999999999995
560,10.699999999999998,0,93.099999999999,13.799999999999986,17.199999999999996,43.20000000000012,34.80000000000011,24.5000000000001,11.499999999999995,11.399999999999995
561,10.699999999999998,0,93.099999999999,13.799999999999986,17.199999999999996,43.20000000000012,34.80000000000011,24.6000000000001,11.499999999999995,11.399999999999995
562,10.699999999999998,0,93.69999999999897,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.6000000000001,11.499999999999995,11.399999999999995
563,10.699999999999998,0,93.69999999999897,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.700000000000102,11.499999999999995,11.399999999999995
564,10.699999999999998,0,93.89999999999895,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.700000000000102,11.499999999999995,11.399999999999995
565,10.699999999999998,0,93.89999999999895,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.800000000000104,11.499999999999995,11.399999999999995
566,10.699999999999998,0,93.89999999999895,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.900000000000105,11.499999999999995,11.399999999999995
567,10.699999999999998,0,94.29999999999893,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.900000000000105,11.499999999999995,11.399999999999995
568,10.699999999999998,0,94.49999999999892,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,24.900000000000105,11.599999999999994,11.399999999999995
569,10.699999999999998,0,94.49999999999892,13.799999999999986,17.199999999999996,43.70000000000012,34.80000000000011,25.000000000000107,11.599999999999994,11.399999999999995
570,10.699999999999998,0,94.49999999999892,13.799999999999986,17.199999999999996,43.70000000000012,35.30000000000011,25.30000000000011,11.599999999999994,11.399999999999995
571,10.699999999999998,0,94.49999999999892,13.799999999999986,17.199999999999996,43.70000000000012,35.30000000000011,25.400000000000112,11.599999999999994,11.399999999999995
572,10.699999999999998,0,94.59999999999891,13.799999999999986,17.299999999999997,43.70000000000012,35.30000000000011,25.400000000000112,11.699999999999994,11.399999999999995
573,10.699999999999998,0,94.59999999999891,13.799999999999986,17.299999999999997,43.70000000000012,35.30000000000011,25.500000000000114,11.699999999999994,11.399999999999995
574,10.699999999999998,0,94.69999999999891,13.799999999999986,17.299999999999997,44.00000000000012,35.30000000000011,25.500000000000114,11.699999999999994,11.399999999999995
575,10.699999999999998,0,94.69999999999891,13.799999999999986,17.299999999999997,44.00000000000012,35.30000000000011,25.600000000000115,11.699999999999994,11.399999999999995
576,10.699999999999998,0,95.09999999999889,13.799999999999986,17.299999999999997,44.50000000000012,35.30000000000011,25.600000000000115,11.699999999999994,11.399999999999995
577,10.699999999999998,0,95.19999999999888,13.799999999999986,17.299999999999997,44.50000000000012,35.30000000000011,25.600000000000115,11.699999999999994,11.399999999999995
578,10.699999999999998,0,95.19999999999888,13.799999999999986,17.299999999999997,44.50000000000012,35.30000000000011,25.700000000000117,11.699999999999994,11.399999999999995
