Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},{'e_2'},"{'e_2', 'a_2'}","{'la_1', 'e_2'}","{'i_1', 'o_1'}",{'la_2'},{'a_3'},"{'i_1', 'a_2'}","{'e_2', 'o_1'}"
1096,10.699999999999998,0,197.69999999999305,16.399999999999984,51.600000000000485,14.899999999999983,86.09999999999995,0,30.800000000000026,0,39.30000000000031,46.00000000000003,
1097,10.699999999999998,0,197.69999999999305,16.399999999999984,51.700000000000486,14.899999999999983,86.09999999999995,0,30.800000000000026,0,39.30000000000031,46.00000000000003,
1098,10.699999999999998,0,197.79999999999305,16.399999999999984,51.700000000000486,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.30000000000031,46.00000000000003,
1099,10.699999999999998,0,197.89999999999304,16.499999999999986,51.700000000000486,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.30000000000031,46.00000000000003,
1100,10.699999999999998,0,197.89999999999304,16.499999999999986,51.80000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.40000000000031,46.00000000000003,
1101,10.699999999999998,0,198.29999999999302,16.499999999999986,51.80000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.40000000000031,46.00000000000003,
1102,10.699999999999998,0,198.29999999999302,16.499999999999986,51.90000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.50000000000031,46.00000000000003,
1103,10.699999999999998,0,198.29999999999302,16.499999999999986,51.90000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.600000000000314,46.00000000000003,
1104,10.699999999999998,0,198.29999999999302,16.499999999999986,52.00000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.700000000000315,46.00000000000003,
1105,10.699999999999998,0,198.399999999993,16.499999999999986,52.00000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.700000000000315,46.00000000000003,
1106,10.699999999999998,0,198.399999999993,16.499999999999986,52.10000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.80000000000032,46.00000000000003,
1107,10.699999999999998,0,198.499999999993,16.599999999999987,52.10000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.80000000000032,46.00000000000003,
1108,10.699999999999998,0,198.599999999993,16.69999999999999,52.10000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.80000000000032,46.00000000000003,
1109,10.699999999999998,0,198.699999999993,16.79999999999999,52.10000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.80000000000032,46.00000000000003,
1110,10.699999999999998,0,198.699999999993,16.79999999999999,52.20000000000049,14.999999999999982,86.29999999999994,0,30.800000000000026,0,39.90000000000032,46.00000000000003,
1111,10.699999999999998,0,198.799999999993,16.79999999999999,52.20000000000049,15.099999999999982,86.29999999999994,0,30.800000000000026,0,39.90000000000032,46.00000000000003,
1112,10.699999999999998,0,198.89999999999299,16.79999999999999,52.20000000000049,15.199999999999982,86.49999999999993,0,30.800000000000026,0,39.90000000000032,46.00000000000003,
1113,10.699999999999998,0,198.89999999999299,16.79999999999999,52.300000000000495,15.199999999999982,86.49999999999993,0,30.800000000000026,0,40.00000000000032,46.00000000000003,
1114,10.699999999999998,0,198.89999999999299,16.79999999999999,52.400000000000496,15.199999999999982,86.49999999999993,0,30.800000000000026,0,40.10000000000032,46.00000000000003,
1115,10.699999999999998,0,198.99999999999298,16.79999999999999,52.400000000000496,15.299999999999981,86.49999999999993,0,30.800000000000026,0,40.10000000000032,46.00000000000003,
1116,10.699999999999998,0,198.99999999999298,16.79999999999999,52.400000000000496,15.299999999999981,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1117,10.699999999999998,0,198.99999999999298,16.79999999999999,52.400000000000496,15.299999999999981,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1118,10.699999999999998,0,199.19999999999297,16.79999999999999,52.400000000000496,15.299999999999981,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1119,10.699999999999998,0,199.39999999999296,16.79999999999999,52.400000000000496,15.299999999999981,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1120,10.699999999999998,0,199.49999999999295,16.79999999999999,52.400000000000496,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1121,10.699999999999998,0,199.49999999999295,16.79999999999999,52.5000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1122,10.699999999999998,0,199.89999999999293,16.79999999999999,52.5000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.20000000000032,46.00000000000003,
1123,10.699999999999998,0,199.89999999999293,16.79999999999999,52.6000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.300000000000324,46.00000000000003,
1124,10.699999999999998,0,199.89999999999293,16.79999999999999,52.7000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.400000000000325,46.00000000000003,
1125,10.699999999999998,0,199.89999999999293,16.79999999999999,52.8000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.50000000000033,46.00000000000003,
1126,10.699999999999998,0,200.2999999999929,16.79999999999999,52.8000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.50000000000033,46.00000000000003,
1127,10.699999999999998,0,200.2999999999929,16.79999999999999,52.8000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.60000000000033,46.00000000000003,
1128,10.699999999999998,0,200.4999999999929,16.79999999999999,52.8000000000005,15.39999999999998,86.49999999999993,0,30.800000000000026,0,40.60000000000033,46.00000000000003,
1129,10.699999999999998,0,200.5999999999929,16.79999999999999,52.8000000000005,15.49999999999998,86.49999999999993,0,30.800000000000026,0,40.60000000000033,46.00000000000003,
1130,10.699999999999998,0,201.19999999999285,16.79999999999999,52.8000000000005,15.49999999999998,86.99999999999993,0,30.800000000000026,0,40.60000000000033,46.50000000000003,
1131,10.699999999999998,0,201.59999999999283,16.79999999999999,52.8000000000005,15.49999999999998,87.09999999999992,0,30.800000000000026,0,40.60000000000033,46.50000000000003,
1132,10.699999999999998,0,201.59999999999283,16.79999999999999,52.9000000000005,15.49999999999998,87.09999999999992,0,30.800000000000026,0,40.70000000000033,46.50000000000003,
1133,10.699999999999998,0,201.59999999999283,16.79999999999999,53.000000000000504,15.49999999999998,87.09999999999992,0,30.800000000000026,0,40.80000000000033,46.50000000000003,
1134,10.699999999999998,0,201.59999999999283,16.79999999999999,53.100000000000506,15.49999999999998,87.09999999999992,0,30.800000000000026,0,40.80000000000033,46.50000000000003,
1135,10.699999999999998,0,201.59999999999283,16.79999999999999,53.20000000000051,15.49999999999998,87.09999999999992,0,30.800000000000026,0,40.90000000000033,46.50000000000003,
1136,10.699999999999998,0,202.1999999999928,16.79999999999999,53.20000000000051,15.49999999999998,87.59999999999992,0,30.800000000000026,0,40.90000000000033,47.00000000000003,
1137,10.699999999999998,0,202.79999999999276,16.79999999999999,53.20000000000051,15.49999999999998,88.09999999999992,0,30.800000000000026,0,40.90000000000033,47.50000000000003,
1138,10.699999999999998,0,202.79999999999276,16.79999999999999,53.30000000000051,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.000000000000334,47.50000000000003,
1139,10.699999999999998,0,202.79999999999276,16.79999999999999,53.40000000000051,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.000000000000334,47.50000000000003,
1140,10.699999999999998,0,202.79999999999276,16.79999999999999,53.50000000000051,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.100000000000335,47.50000000000003,
1141,10.699999999999998,0,202.79999999999276,16.79999999999999,53.60000000000051,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.20000000000034,47.50000000000003,
1142,10.699999999999998,0,202.79999999999276,16.79999999999999,53.700000000000514,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.30000000000034,47.50000000000003,
1143,10.699999999999998,0,203.19999999999274,16.79999999999999,53.700000000000514,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.30000000000034,47.50000000000003,
1144,10.699999999999998,0,203.19999999999274,16.79999999999999,53.800000000000516,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.40000000000034,47.50000000000003,
1145,10.699999999999998,0,203.19999999999274,16.79999999999999,53.800000000000516,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.50000000000034,47.50000000000003,
1146,10.699999999999998,0,203.59999999999272,16.79999999999999,53.800000000000516,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.50000000000034,47.50000000000003,
1147,10.699999999999998,0,203.59999999999272,16.79999999999999,53.90000000000052,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.60000000000034,47.50000000000003,
1148,10.699999999999998,0,203.6999999999927,16.89999999999999,53.90000000000052,15.49999999999998,88.09999999999992,0,30.800000000000026,0,41.60000000000034,47.50000000000003,
1149,10.699999999999998,0,203.9999999999927,16.89999999999999,53.90000000000052,15.49999999999998,88.19999999999992,0,30.800000000000026,0,41.60000000000034,47.50000000000003,
1150,10.699999999999998,0,203.9999999999927,16.89999999999999,54.00000000000052,15.49999999999998,88.19999999999992,0,30.800000000000026,0,41.700000000000344,47.50000000000003,
1151,10.699999999999998,0,204.0999999999927,16.89999999999999,54.00000000000052,15.59999999999998,88.19999999999992,0,30.800000000000026,0,41.700000000000344,47.50000000000003,
1152,10.699999999999998,0,204.29999999999268,16.89999999999999,54.00000000000052,15.59999999999998,88.19999999999992,0,30.800000000000026,0,41.700000000000344,47.50000000000003,
1153,10.699999999999998,0,204.29999999999268,16.89999999999999,54.10000000000052,15.59999999999998,88.19999999999992,0,30.800000000000026,0,41.800000000000345,47.50000000000003,
1154,10.699999999999998,0,204.69999999999266,16.89999999999999,54.10000000000052,15.59999999999998,88.3999999999999,0,30.800000000000026,0,41.800000000000345,47.50000000000003,
1155,10.699999999999998,0,204.69999999999266,16.89999999999999,54.20000000000052,15.59999999999998,88.3999999999999,0,30.800000000000026,0,41.90000000000035,47.50000000000003,
1156,10.699999999999998,0,204.79999999999265,16.89999999999999,54.20000000000052,15.69999999999998,88.3999999999999,0,30.800000000000026,0,41.90000000000035,47.50000000000003,
1157,10.699999999999998,0,204.99999999999264,16.89999999999999,54.20000000000052,15.69999999999998,88.3999999999999,0,30.800000000000026,0,41.90000000000035,47.50000000000003,
1158,10.699999999999998,0,205.09999999999263,16.89999999999999,54.20000000000052,15.79999999999998,88.3999999999999,0,30.800000000000026,0,41.90000000000035,47.50000000000003,
1159,10.699999999999998,0,205.09999999999263,16.89999999999999,54.30000000000052,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.00000000000035,47.50000000000003,
1160,10.699999999999998,0,205.09999999999263,16.89999999999999,54.400000000000524,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.00000000000035,47.50000000000003,
1161,10.699999999999998,0,205.09999999999263,16.89999999999999,54.500000000000526,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.10000000000035,47.50000000000003,
1162,10.699999999999998,0,205.09999999999263,16.89999999999999,54.60000000000053,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.20000000000035,47.50000000000003,
1163,10.699999999999998,0,205.09999999999263,16.89999999999999,54.70000000000053,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.30000000000035,47.50000000000003,
1164,10.699999999999998,0,205.09999999999263,16.89999999999999,54.80000000000053,15.79999999999998,88.3999999999999,0,30.800000000000026,0,42.400000000000354,47.50000000000003,
1165,10.699999999999998,0,205.39999999999262,16.89999999999999,54.80000000000053,15.79999999999998,88.4999999999999,0,30.800000000000026,0,42.400000000000354,47.50000000000003,
1166,10.699999999999998,0,205.4999999999926,16.89999999999999,54.80000000000053,15.79999999999998,88.4999999999999,0,30.800000000000026,0,42.400000000000354,47.50000000000003,
1167,10.699999999999998,0,205.5999999999926,16.89999999999999,54.80000000000053,15.899999999999979,88.4999999999999,0,30.800000000000026,0,42.400000000000354,47.50000000000003,
1168,10.699999999999998,0,205.8999999999926,16.89999999999999,54.80000000000053,15.899999999999979,88.4999999999999,0,30.800000000000026,0,42.400000000000354,47.50000000000003,
1169,10.699999999999998,0,205.8999999999926,16.89999999999999,54.80000000000053,15.899999999999979,88.4999999999999,0,30.800000000000026,0,42.500000000000355,47.50000000000003,
1170,10.699999999999998,0,205.99999999999258,16.89999999999999,54.80000000000053,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.500000000000355,47.50000000000003,
1171,10.699999999999998,0,206.39999999999256,16.89999999999999,54.80000000000053,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.500000000000355,47.70000000000003,
1172,10.699999999999998,0,206.39999999999256,16.89999999999999,54.90000000000053,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.60000000000036,47.70000000000003,
1173,10.699999999999998,0,206.39999999999256,16.89999999999999,55.00000000000053,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.70000000000036,47.70000000000003,
1174,10.699999999999998,0,206.39999999999256,16.89999999999999,55.100000000000534,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.70000000000036,47.70000000000003,
1175,10.699999999999998,0,206.39999999999256,16.89999999999999,55.200000000000536,15.999999999999979,88.4999999999999,0,30.800000000000026,0,42.80000000000036,47.70000000000003,
1176,10.699999999999998,0,206.39999999999256,16.89999999999999,55.30000000000054,15.999999999999979,88.4999999999999,0,30.900000000000027,0,42.90000000000036,47.70000000000003,
1177,10.699999999999998,0,206.39999999999256,16.89999999999999,55.40000000000054,15.999999999999979,88.4999999999999,0,30.900000000000027,0,43.00000000000036,47.70000000000003,
1178,10.699999999999998,0,206.89999999999253,16.89999999999999,55.40000000000054,15.999999999999979,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.20000000000003,
1179,10.699999999999998,0,207.2999999999925,16.89999999999999,55.40000000000054,15.999999999999979,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.30000000000003,
1180,10.699999999999998,0,207.69999999999249,16.89999999999999,55.40000000000054,15.999999999999979,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.30000000000003,
1181,10.699999999999998,0,207.79999999999248,16.89999999999999,55.40000000000054,16.09999999999998,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.30000000000003,
1182,10.699999999999998,0,208.19999999999246,16.89999999999999,55.40000000000054,16.09999999999998,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.30000000000003,
1183,10.699999999999998,0,208.19999999999246,16.89999999999999,55.50000000000054,16.09999999999998,88.9999999999999,0,30.900000000000027,0,43.00000000000036,48.30000000000003,
1184,10.699999999999998,0,208.19999999999246,16.89999999999999,55.60000000000054,16.09999999999998,88.9999999999999,0,30.900000000000027,0,43.100000000000364,48.30000000000003,
1185,10.699999999999998,0,208.29999999999245,16.89999999999999,55.60000000000054,16.19999999999998,88.9999999999999,0,30.900000000000027,0,43.100000000000364,48.30000000000003,
1186,10.699999999999998,0,208.39999999999245,16.89999999999999,55.60000000000054,16.299999999999983,88.9999999999999,0,30.900000000000027,0,43.100000000000364,48.30000000000003,
1187,10.699999999999998,0,208.49999999999244,16.89999999999999,55.60000000000054,16.399999999999984,88.9999999999999,0,30.900000000000027,0,43.100000000000364,48.30000000000003,
1188,10.699999999999998,0,208.89999999999242,16.89999999999999,55.60000000000054,16.499999999999986,88.9999999999999,0,30.900000000000027,0,43.100000000000364,48.30000000000003,
1189,10.699999999999998,0,208.89999999999242,16.89999999999999,55.70000000000054,16.499999999999986,88.9999999999999,0,30.900000000000027,0,43.200000000000365,48.30000000000003,
1190,10.699999999999998,0,208.9999999999924,16.89999999999999,55.70000000000054,16.499999999999986,88.9999999999999,0,30.900000000000027,0,43.200000000000365,48.30000000000003,
1191,10.699999999999998,0,209.0999999999924,16.89999999999999,55.70000000000054,16.599999999999987,88.9999999999999,0,30.900000000000027,0,43.200000000000365,48.30000000000003,
1192,10.699999999999998,0,209.49999999999238,16.89999999999999,55.70000000000054,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.200000000000365,48.80000000000003,
1193,10.699999999999998,0,209.69999999999237,16.89999999999999,55.70000000000054,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.200000000000365,48.80000000000003,
1194,10.699999999999998,0,209.79999999999237,16.999999999999993,55.70000000000054,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.200000000000365,48.80000000000003,
1195,10.699999999999998,0,209.79999999999237,16.999999999999993,55.800000000000544,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.30000000000037,48.80000000000003,
1196,10.699999999999998,0,210.19999999999234,16.999999999999993,55.800000000000544,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.30000000000037,48.80000000000003,
1197,10.699999999999998,0,210.19999999999234,16.999999999999993,55.800000000000544,16.599999999999987,89.4999999999999,0,30.900000000000027,0,43.40000000000037,48.80000000000003,
1198,10.699999999999998,0,210.7999999999923,16.999999999999993,55.800000000000544,16.599999999999987,89.9999999999999,0,30.900000000000027,0,43.40000000000037,49.30000000000003,
1199,10.699999999999998,0,211.1999999999923,16.999999999999993,55.800000000000544,16.599999999999987,89.9999999999999,0,30.900000000000027,0,43.40000000000037,49.30000000000003,
1200,10.699999999999998,0,211.79999999999225,16.999999999999993,55.800000000000544,16.599999999999987,90.4999999999999,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1201,10.699999999999998,0,212.19999999999223,16.999999999999993,55.800000000000544,16.599999999999987,90.69999999999989,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1202,10.699999999999998,0,212.4999999999922,16.999999999999993,55.800000000000544,16.599999999999987,90.69999999999989,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1203,10.699999999999998,0,212.5999999999922,16.999999999999993,55.800000000000544,16.69999999999999,90.69999999999989,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1204,10.699999999999998,0,212.6999999999922,16.999999999999993,55.800000000000544,16.79999999999999,90.69999999999989,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1205,10.699999999999998,0,213.09999999999218,16.999999999999993,55.800000000000544,16.79999999999999,90.89999999999988,0,30.900000000000027,0,43.40000000000037,49.80000000000003,
1206,10.699999999999998,0,213.09999999999218,16.999999999999993,56.00000000000055,16.79999999999999,90.89999999999988,0,31.400000000000027,0,43.40000000000037,49.80000000000003,
1207,10.699999999999998,0,213.69999999999214,16.999999999999993,56.00000000000055,16.79999999999999,91.39999999999988,0,31.400000000000027,0,43.40000000000037,50.30000000000003,
1208,10.699999999999998,0,214.09999999999212,16.999999999999993,56.00000000000055,16.79999999999999,91.39999999999988,0,31.400000000000027,0,43.40000000000037,50.30000000000003,
1209,10.699999999999998,0,214.6999999999921,16.999999999999993,56.00000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.40000000000037,50.80000000000003,
1210,10.699999999999998,0,215.09999999999206,16.999999999999993,56.00000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.40000000000037,50.80000000000003,
1211,10.699999999999998,0,215.09999999999206,16.999999999999993,56.10000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.50000000000037,50.80000000000003,
1212,10.699999999999998,0,215.49999999999204,16.999999999999993,56.10000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.50000000000037,50.80000000000003,
1213,10.699999999999998,0,215.49999999999204,16.999999999999993,56.20000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.60000000000037,50.80000000000003,
1214,10.699999999999998,0,215.49999999999204,16.999999999999993,56.20000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.70000000000037,50.80000000000003,
1215,10.699999999999998,0,215.49999999999204,16.999999999999993,56.30000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.800000000000374,50.80000000000003,
1216,10.699999999999998,0,215.49999999999204,16.999999999999993,56.40000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.800000000000374,50.80000000000003,
1217,10.699999999999998,0,215.89999999999202,16.999999999999993,56.40000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.800000000000374,50.80000000000003,
1218,10.699999999999998,0,216.299999999992,16.999999999999993,56.40000000000055,16.79999999999999,91.89999999999988,0,31.400000000000027,0,43.800000000000374,51.000000000000036,
1219,10.699999999999998,0,216.89999999999196,16.999999999999993,56.40000000000055,16.79999999999999,92.39999999999988,0,31.400000000000027,0,43.800000000000374,51.500000000000036,
1220,10.699999999999998,0,216.89999999999196,16.999999999999993,56.500000000000554,16.79999999999999,92.39999999999988,0,31.400000000000027,0,43.900000000000375,51.500000000000036,
1221,10.699999999999998,0,216.89999999999196,16.999999999999993,56.600000000000556,16.79999999999999,92.39999999999988,0,31.400000000000027,0,44.00000000000038,51.500000000000036,
1222,10.699999999999998,0,216.89999999999196,16.999999999999993,56.70000000000056,16.79999999999999,92.39999999999988,0,31.400000000000027,0,44.10000000000038,51.500000000000036,
1223,10.699999999999998,0,217.29999999999194,16.999999999999993,56.70000000000056,16.79999999999999,92.39999999999988,0,31.400000000000027,0,44.10000000000038,51.500000000000036,
1224,10.699999999999998,0,217.49999999999193,16.999999999999993,56.70000000000056,16.79999999999999,92.49999999999987,0,31.400000000000027,0,44.10000000000038,51.500000000000036,
1225,10.699999999999998,0,217.49999999999193,16.999999999999993,56.80000000000056,16.79999999999999,92.49999999999987,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1226,10.699999999999998,0,217.8999999999919,16.999999999999993,56.80000000000056,16.79999999999999,92.49999999999987,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1227,10.699999999999998,0,218.1999999999919,16.999999999999993,56.80000000000056,16.79999999999999,92.49999999999987,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1228,10.699999999999998,0,218.59999999999187,16.999999999999993,56.80000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1229,10.699999999999998,0,218.89999999999185,16.999999999999993,56.80000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1230,10.699999999999998,0,218.89999999999185,16.999999999999993,56.90000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.20000000000038,51.500000000000036,
1231,10.699999999999998,0,218.89999999999185,16.999999999999993,57.00000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.30000000000038,51.500000000000036,
1232,10.699999999999998,0,219.29999999999183,16.999999999999993,57.00000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.30000000000038,51.500000000000036,
1233,10.699999999999998,0,219.29999999999183,16.999999999999993,57.00000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.40000000000038,51.500000000000036,
1234,10.699999999999998,0,219.39999999999182,16.999999999999993,57.00000000000056,16.79999999999999,92.69999999999986,0,31.400000000000027,0,44.40000000000038,51.500000000000036,
1235,10.699999999999998,0,219.49999999999181,16.999999999999993,57.00000000000056,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.40000000000038,51.500000000000036,
1236,10.699999999999998,0,219.49999999999181,16.999999999999993,57.10000000000056,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.500000000000384,51.500000000000036,
1237,10.699999999999998,0,219.6999999999918,16.999999999999993,57.10000000000056,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.500000000000384,51.500000000000036,
1238,10.699999999999998,0,219.6999999999918,16.999999999999993,57.10000000000056,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.500000000000384,51.500000000000036,
1239,10.699999999999998,0,219.6999999999918,16.999999999999993,57.200000000000564,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1240,10.699999999999998,0,219.7999999999918,16.999999999999993,57.200000000000564,16.89999999999999,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1241,10.699999999999998,0,219.8999999999918,16.999999999999993,57.200000000000564,16.999999999999993,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1242,10.699999999999998,0,219.8999999999918,16.999999999999993,57.300000000000566,16.999999999999993,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1243,10.699999999999998,0,219.9999999999918,16.999999999999993,57.300000000000566,17.099999999999994,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1244,10.699999999999998,0,220.09999999999178,16.999999999999993,57.300000000000566,17.099999999999994,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1245,10.699999999999998,0,220.39999999999176,16.999999999999993,57.300000000000566,17.099999999999994,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1246,10.699999999999998,0,220.69999999999175,16.999999999999993,57.300000000000566,17.099999999999994,92.69999999999986,0,31.400000000000027,0,44.600000000000385,51.500000000000036,
1247,10.699999999999998,0,221.2999999999917,16.999999999999993,57.300000000000566,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.600000000000385,52.000000000000036,
1248,10.699999999999998,0,221.3999999999917,17.099999999999994,57.300000000000566,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.600000000000385,52.000000000000036,
1249,10.699999999999998,0,221.4999999999917,17.199999999999996,57.300000000000566,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.600000000000385,52.000000000000036,
1250,10.699999999999998,0,221.4999999999917,17.199999999999996,57.40000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.70000000000039,52.000000000000036,
1251,10.699999999999998,0,221.4999999999917,17.199999999999996,57.50000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.80000000000039,52.000000000000036,
1252,10.699999999999998,0,221.89999999999168,17.199999999999996,57.50000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.80000000000039,52.000000000000036,
1253,10.699999999999998,0,221.89999999999168,17.199999999999996,57.50000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.90000000000039,52.000000000000036,
1254,10.699999999999998,0,221.89999999999168,17.199999999999996,57.60000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.90000000000039,52.000000000000036,
1255,10.699999999999998,0,221.89999999999168,17.199999999999996,57.70000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.90000000000039,52.000000000000036,
1256,10.699999999999998,0,222.19999999999166,17.199999999999996,57.70000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.90000000000039,52.000000000000036,
1257,10.699999999999998,0,222.19999999999166,17.199999999999996,57.70000000000057,17.099999999999994,93.19999999999986,0,31.400000000000027,0,44.90000000000039,52.000000000000036,
1258,10.699999999999998,0,222.79999999999163,17.199999999999996,57.70000000000057,17.099999999999994,93.69999999999986,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1259,10.699999999999998,0,222.79999999999163,17.199999999999996,57.80000000000057,17.099999999999994,93.69999999999986,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1260,10.699999999999998,0,222.79999999999163,17.199999999999996,57.80000000000057,17.099999999999994,93.69999999999986,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1261,10.699999999999998,0,223.1999999999916,17.199999999999996,57.80000000000057,17.099999999999994,93.89999999999985,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1262,10.699999999999998,0,223.1999999999916,17.199999999999996,57.900000000000574,17.099999999999994,93.89999999999985,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1263,10.699999999999998,0,223.1999999999916,17.199999999999996,58.000000000000576,17.099999999999994,93.89999999999985,0,31.400000000000027,0,44.90000000000039,52.500000000000036,
1264,10.699999999999998,0,223.2999999999916,17.299999999999997,58.000000000000576,17.099999999999994,93.89999999999985,0,31.400000000000027,0,44.90000000000039,52.60000000000004,
