Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},"{'i_1', 'o_1'}",{'e_2'},"{'e_2', 'a_2'}","{'i_1', 'a_2'}",{'la_2'},{'a_3'},"{'a_3', 'e_2'}","{'a_3', 'e_2', 'a_2'}","{'e_2', 'o_1'}"
1587,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.5999999999991,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1588,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.6999999999991,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1589,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.79999999999909,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1590,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.79999999999909,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1591,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.89999999999908,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1592,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.89999999999908,11.299999999999995,70.00000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1593,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.89999999999908,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1594,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,100.99999999999908,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1595,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,101.09999999999907,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1596,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,101.19999999999906,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1597,10.0,0,22.300000000000068,12.099999999999993,20.20000000000004,101.29999999999906,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1598,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.79999999999906,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1599,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.79999999999906,11.299999999999995,70.10000000000004,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1600,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.79999999999906,11.299999999999995,70.20000000000003,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1601,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.79999999999906,11.299999999999995,70.30000000000003,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1602,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.89999999999905,11.299999999999995,70.30000000000003,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1603,10.0,0,22.300000000000068,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.30000000000003,23.10000000000008,0,10.1,10.599999999999998,36.50000000000007,
1604,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.80000000000003,23.10000000000008,0,10.1,10.599999999999998,37.00000000000007,
1605,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.80000000000003,23.10000000000008,0,10.1,10.599999999999998,37.00000000000007,
1606,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.80000000000003,23.20000000000008,0,10.1,10.599999999999998,37.00000000000007,
1607,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.80000000000003,23.20000000000008,0,10.1,10.599999999999998,37.00000000000007,
1608,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.80000000000003,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1609,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.90000000000002,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1610,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.90000000000002,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1611,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.90000000000002,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1612,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,70.90000000000002,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1613,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,71.00000000000001,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1614,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,71.10000000000001,23.20000000000008,0,10.1,10.599999999999998,37.10000000000007,
1615,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,71.10000000000001,23.300000000000082,0,10.1,10.599999999999998,37.10000000000007,
1616,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,101.99999999999905,11.299999999999995,71.10000000000001,23.300000000000082,0,10.1,10.599999999999998,37.10000000000007,
1617,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,102.09999999999904,11.299999999999995,71.10000000000001,23.300000000000082,0,10.1,10.599999999999998,37.10000000000007,
1618,10.0,0,22.40000000000007,12.099999999999993,20.30000000000004,102.09999999999904,11.299999999999995,71.10000000000001,23.400000000000084,0,10.1,10.599999999999998,37.10000000000007,
1619,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.59999999999904,11.299999999999995,71.10000000000001,23.400000000000084,0,10.1,10.599999999999998,37.10000000000007,
1620,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.69999999999904,11.299999999999995,71.10000000000001,23.400000000000084,0,10.1,10.599999999999998,37.10000000000007,
1621,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.69999999999904,11.299999999999995,71.10000000000001,23.500000000000085,0,10.1,10.599999999999998,37.10000000000007,
1622,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.79999999999903,11.299999999999995,71.10000000000001,23.500000000000085,0,10.1,10.599999999999998,37.10000000000007,
1623,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.89999999999903,11.299999999999995,71.10000000000001,23.500000000000085,0,10.1,10.599999999999998,37.10000000000007,
1624,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.89999999999903,11.299999999999995,71.10000000000001,23.600000000000087,0,10.1,10.599999999999998,37.10000000000007,
1625,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.89999999999903,11.299999999999995,71.10000000000001,23.600000000000087,0,10.1,10.599999999999998,37.10000000000007,
1626,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.89999999999903,11.299999999999995,71.10000000000001,23.600000000000087,0,10.1,10.599999999999998,37.200000000000074,
1627,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.89999999999903,11.299999999999995,71.2,23.600000000000087,0,10.1,10.599999999999998,37.200000000000074,
1628,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.99999999999902,11.299999999999995,71.2,23.600000000000087,0,10.1,10.599999999999998,37.200000000000074,
1629,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.99999999999902,11.299999999999995,71.2,23.600000000000087,0,10.1,10.599999999999998,37.200000000000074,
1630,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.99999999999902,11.299999999999995,71.2,23.600000000000087,0,10.1,10.599999999999998,37.200000000000074,
1631,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.99999999999902,11.299999999999995,71.2,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1632,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,102.99999999999902,11.299999999999995,71.2,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1633,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.09999999999901,11.299999999999995,71.2,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1634,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.09999999999901,11.299999999999995,71.2,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1635,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.19999999999901,11.299999999999995,71.2,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1636,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.19999999999901,11.299999999999995,71.3,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1637,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.19999999999901,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.200000000000074,
1638,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.19999999999901,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.300000000000075,
1639,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.299999999999,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.300000000000075,
1640,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.299999999999,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1641,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.399999999999,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1642,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.399999999999,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1643,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.399999999999,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1644,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.49999999999899,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1645,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.49999999999899,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1646,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.49999999999899,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1647,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.59999999999899,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.40000000000008,
1648,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.59999999999899,11.299999999999995,71.39999999999999,23.700000000000088,0,10.1,10.599999999999998,37.50000000000008,
1649,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.59999999999899,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1650,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.69999999999898,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1651,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.79999999999897,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1652,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.89999999999897,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1653,10.0,0,22.40000000000007,12.099999999999993,20.40000000000004,103.99999999999896,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1654,10.0,0,22.40000000000007,12.099999999999993,20.500000000000043,104.49999999999896,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1655,10.0,0,22.40000000000007,12.099999999999993,20.500000000000043,104.59999999999896,11.299999999999995,71.39999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1656,10.0,0,22.40000000000007,12.099999999999993,20.500000000000043,104.59999999999896,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1657,10.0,0,22.40000000000007,12.099999999999993,20.500000000000043,104.69999999999895,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1658,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.19999999999895,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1659,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.19999999999895,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1660,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.29999999999895,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1661,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.39999999999894,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1662,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.49999999999893,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1663,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.59999999999893,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1664,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.69999999999892,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1665,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.69999999999892,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1666,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.79999999999892,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1667,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.79999999999892,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1668,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.89999999999891,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1669,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.89999999999891,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1670,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,105.9999999999989,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1671,10.0,0,22.40000000000007,12.099999999999993,20.600000000000044,106.0999999999989,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1672,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.5999999999989,11.299999999999995,71.49999999999999,23.80000000000009,0,10.1,10.599999999999998,37.50000000000008,
1673,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.5999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1674,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.6999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1675,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.6999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1676,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.6999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1677,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.6999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1678,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.6999999999989,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1679,10.0,0,22.40000000000007,12.199999999999992,20.600000000000044,106.79999999999889,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1680,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.29999999999889,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1681,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.39999999999888,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1682,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.49999999999888,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1683,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.59999999999887,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.599999999999998,37.50000000000008,
1684,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.59999999999887,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.699999999999998,38.00000000000008,
1685,10.0,0,22.40000000000007,12.199999999999992,20.700000000000045,107.69999999999887,11.299999999999995,71.49999999999999,23.90000000000009,0,10.1,10.699999999999998,38.00000000000008,
1686,10.0,0,22.50000000000007,12.199999999999992,20.700000000000045,107.69999999999887,11.299999999999995,71.99999999999999,23.90000000000009,0,10.1,10.699999999999998,38.50000000000008,
1687,10.0,0,22.50000000000007,12.199999999999992,20.700000000000045,107.69999999999887,11.299999999999995,72.09999999999998,23.90000000000009,0,10.1,10.699999999999998,38.50000000000008,
1688,10.0,0,22.50000000000007,12.199999999999992,20.700000000000045,107.69999999999887,11.299999999999995,72.19999999999997,23.90000000000009,0,10.1,10.699999999999998,38.50000000000008,
1689,10.0,0,22.50000000000007,12.199999999999992,20.700000000000045,107.79999999999886,11.299999999999995,72.19999999999997,23.90000000000009,0,10.1,10.699999999999998,38.50000000000008,
1690,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,107.79999999999886,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.00000000000008,
1691,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,107.79999999999886,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.10000000000008,
1692,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,107.89999999999885,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.10000000000008,
1693,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,107.99999999999885,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.10000000000008,
1694,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.09999999999884,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.10000000000008,
1695,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.09999999999884,11.299999999999995,72.69999999999997,23.90000000000009,0,10.1,10.699999999999998,39.10000000000008,
1696,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.09999999999884,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1697,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.09999999999884,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1698,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.09999999999884,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1699,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.19999999999884,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1700,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1701,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.10000000000008,
1702,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.20000000000008,
1703,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.20000000000008,
1704,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.20000000000008,
1705,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.000000000000092,0,10.1,10.699999999999998,39.20000000000008,
1706,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.100000000000094,0,10.1,10.699999999999998,39.20000000000008,
1707,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1708,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.29999999999883,11.299999999999995,72.69999999999997,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1709,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.39999999999883,11.299999999999995,72.69999999999997,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1710,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.39999999999883,11.299999999999995,72.79999999999997,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1711,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.49999999999882,11.299999999999995,72.79999999999997,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1712,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.49999999999882,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.30000000000008,
1713,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.49999999999882,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1714,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.49999999999882,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1715,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.49999999999882,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1716,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.59999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1717,10.0,0,22.600000000000072,12.199999999999992,20.700000000000045,108.59999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1718,10.0,0,22.600000000000072,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1719,10.0,0,22.600000000000072,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.400000000000084,
1720,10.0,0,22.600000000000072,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.500000000000085,
1721,10.0,0,22.600000000000072,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,72.89999999999996,24.100000000000094,0,10.1,10.699999999999998,39.500000000000085,
1722,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,73.39999999999996,24.100000000000094,0,10.1,10.699999999999998,40.000000000000085,
1723,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,73.49999999999996,24.100000000000094,0,10.1,10.699999999999998,40.000000000000085,
1724,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.09999999999881,11.299999999999995,73.49999999999996,24.100000000000094,0,10.1,10.799999999999997,40.000000000000085,
1725,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.19999999999881,11.299999999999995,73.49999999999996,24.100000000000094,0,10.1,10.799999999999997,40.000000000000085,
1726,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.2999999999988,11.299999999999995,73.49999999999996,24.100000000000094,0,10.1,10.799999999999997,40.000000000000085,
1727,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.2999999999988,11.299999999999995,73.59999999999995,24.100000000000094,0,10.1,10.799999999999997,40.000000000000085,
1728,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.2999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.000000000000085,
1729,10.0,0,22.700000000000074,12.299999999999992,20.700000000000045,109.2999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1730,10.0,0,22.700000000000074,12.399999999999991,20.700000000000045,109.7999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1731,10.0,0,22.700000000000074,12.399999999999991,20.700000000000045,109.7999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1732,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.2999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1733,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.2999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1734,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.3999999999988,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1735,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.49999999999879,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1736,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.59999999999879,11.299999999999995,73.69999999999995,24.100000000000094,0,10.1,10.799999999999997,40.10000000000009,
1737,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.59999999999879,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1738,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.59999999999879,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1739,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.59999999999879,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1740,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.69999999999878,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1741,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.69999999999878,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1742,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.79999999999878,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
1743,10.0,0,22.700000000000074,12.399999999999991,20.800000000000047,110.89999999999877,11.299999999999995,73.69999999999995,24.200000000000095,0,10.1,10.799999999999997,40.10000000000009,
